group,dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
standard_benchmark,sintel,DepthAnythingV2-vitb,10,calib,41.69,86.86,77.58
standard_benchmark,sintel,DepthAnythingV2-vitb,10,sf,28.54,86.86,72.57
standard_benchmark,sintel,DepthAnythingV2-vitb,10,calib_shift,57.87,86.86,79.08
standard_benchmark,sintel,DepthAnythingV2-vitb,10,sf_shift,31.57,86.86,62.3
standard_benchmark,sintel,DepthAnythingV2-vitb,10,calib_ro,25.94,86.86,81.28
standard_benchmark,sintel,DepthAnythingV2-vitb,10,sf_ro,19.29,86.86,82.62
standard_benchmark,sintel,DepthAnythingV2-vitb,10,calib_shift_ro,39.92,86.86,88.55
standard_benchmark,sintel,DepthAnythingV2-vitb,10,sf_shift_ro,22.1,86.86,79.97
standard_benchmark,sintel,DepthAnythingV2-vitb,100,calib,46.89,86.86,81.87
standard_benchmark,sintel,DepthAnythingV2-vitb,100,sf,34.08,86.86,79.61
standard_benchmark,sintel,DepthAnythingV2-vitb,100,calib_shift,64.91,86.86,82.68
standard_benchmark,sintel,DepthAnythingV2-vitb,100,sf_shift,41.77,86.86,77.39
standard_benchmark,sintel,DepthAnythingV2-vitb,100,calib_ro,25.96,86.86,81.98
standard_benchmark,sintel,DepthAnythingV2-vitb,100,sf_ro,19.36,86.86,85.52
standard_benchmark,sintel,DepthAnythingV2-vitb,100,calib_shift_ro,40.96,86.86,89.97
standard_benchmark,sintel,DepthAnythingV2-vitb,100,sf_shift_ro,24.04,86.86,88.04
standard_benchmark,sintel,DepthAnythingV2-vitb,500,calib,47.73,86.86,82.93
standard_benchmark,sintel,DepthAnythingV2-vitb,500,sf,36.39,86.86,81.64
standard_benchmark,sintel,DepthAnythingV2-vitb,500,calib_shift,65.73,86.86,83.18
standard_benchmark,sintel,DepthAnythingV2-vitb,500,sf_shift,45.62,86.86,80.62
standard_benchmark,sintel,DepthAnythingV2-vitb,500,calib_ro,26.02,86.86,82.05
standard_benchmark,sintel,DepthAnythingV2-vitb,500,sf_ro,19.26,86.86,86.05
standard_benchmark,sintel,DepthAnythingV2-vitb,500,calib_shift_ro,40.76,86.86,90.11
standard_benchmark,sintel,DepthAnythingV2-vitb,500,sf_shift_ro,24.62,86.86,88.99
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,calib,47.96,86.86,83.27
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,sf,37.06,86.86,82.26
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,calib_shift,65.68,86.86,83.28
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,sf_shift,47.07,86.86,81.6
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,calib_ro,26.0,86.86,82.05
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,sf_ro,19.25,86.86,86.1
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,calib_shift_ro,40.65,86.86,90.14
standard_benchmark,sintel,DepthAnythingV2-vitb,1000,sf_shift_ro,24.71,86.86,89.16
standard_benchmark,sintel,DepthAnythingV2-vitl,10,calib,30.27,213.14,44.16
standard_benchmark,sintel,DepthAnythingV2-vitl,10,sf,28.13,213.14,72.61
standard_benchmark,sintel,DepthAnythingV2-vitl,10,calib_shift,54.22,213.14,71.44
standard_benchmark,sintel,DepthAnythingV2-vitl,10,sf_shift,31.54,213.14,61.66
standard_benchmark,sintel,DepthAnythingV2-vitl,10,calib_ro,25.9,213.14,82.3
standard_benchmark,sintel,DepthAnythingV2-vitl,10,sf_ro,18.39,213.14,83.3
standard_benchmark,sintel,DepthAnythingV2-vitl,10,calib_shift_ro,39.55,213.14,89.7
standard_benchmark,sintel,DepthAnythingV2-vitl,10,sf_shift_ro,23.5,213.14,80.42
standard_benchmark,sintel,DepthAnythingV2-vitl,100,calib,34.64,213.14,53.42
standard_benchmark,sintel,DepthAnythingV2-vitl,100,sf,33.51,213.14,79.01
standard_benchmark,sintel,DepthAnythingV2-vitl,100,calib_shift,63.02,213.14,79.16
standard_benchmark,sintel,DepthAnythingV2-vitl,100,sf_shift,42.4,213.14,76.89
standard_benchmark,sintel,DepthAnythingV2-vitl,100,calib_ro,26.13,213.14,82.97
standard_benchmark,sintel,DepthAnythingV2-vitl,100,sf_ro,18.28,213.14,86.45
standard_benchmark,sintel,DepthAnythingV2-vitl,100,calib_shift_ro,40.18,213.14,90.68
standard_benchmark,sintel,DepthAnythingV2-vitl,100,sf_shift_ro,25.88,213.14,88.72
standard_benchmark,sintel,DepthAnythingV2-vitl,500,calib,36.72,213.14,59.05
standard_benchmark,sintel,DepthAnythingV2-vitl,500,sf,35.06,213.14,80.87
standard_benchmark,sintel,DepthAnythingV2-vitl,500,calib_shift,64.99,213.14,81.58
standard_benchmark,sintel,DepthAnythingV2-vitl,500,sf_shift,46.77,213.14,80.53
standard_benchmark,sintel,DepthAnythingV2-vitl,500,calib_ro,26.05,213.14,83.02
standard_benchmark,sintel,DepthAnythingV2-vitl,500,sf_ro,18.22,213.14,86.76
standard_benchmark,sintel,DepthAnythingV2-vitl,500,calib_shift_ro,40.33,213.14,90.8
standard_benchmark,sintel,DepthAnythingV2-vitl,500,sf_shift_ro,26.85,213.14,90.03
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,calib,37.68,213.14,61.28
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,sf,35.38,213.14,81.72
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,calib_shift,65.92,213.14,82.23
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,sf_shift,48.15,213.14,81.55
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,calib_ro,26.04,213.14,83.03
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,sf_ro,18.23,213.14,86.83
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,calib_shift_ro,40.32,213.14,90.85
standard_benchmark,sintel,DepthAnythingV2-vitl,1000,sf_shift_ro,26.92,213.14,90.3
standard_benchmark,sintel,DepthAnythingV2-vits,10,calib,41.36,53.73,77.42
standard_benchmark,sintel,DepthAnythingV2-vits,10,sf,27.07,53.73,72.34
standard_benchmark,sintel,DepthAnythingV2-vits,10,calib_shift,57.86,53.73,78.89
standard_benchmark,sintel,DepthAnythingV2-vits,10,sf_shift,31.07,53.73,61.54
standard_benchmark,sintel,DepthAnythingV2-vits,10,calib_ro,25.13,53.73,81.35
standard_benchmark,sintel,DepthAnythingV2-vits,10,sf_ro,17.9,53.73,82.72
standard_benchmark,sintel,DepthAnythingV2-vits,10,calib_shift_ro,36.59,53.73,88.28
standard_benchmark,sintel,DepthAnythingV2-vits,10,sf_shift_ro,23.48,53.73,80.45
standard_benchmark,sintel,DepthAnythingV2-vits,100,calib,46.28,53.73,81.55
standard_benchmark,sintel,DepthAnythingV2-vits,100,sf,32.43,53.73,79.26
standard_benchmark,sintel,DepthAnythingV2-vits,100,calib_shift,64.36,53.73,82.5
standard_benchmark,sintel,DepthAnythingV2-vits,100,sf_shift,40.61,53.73,76.88
standard_benchmark,sintel,DepthAnythingV2-vits,100,calib_ro,25.05,53.73,81.97
standard_benchmark,sintel,DepthAnythingV2-vits,100,sf_ro,18.0,53.73,85.44
standard_benchmark,sintel,DepthAnythingV2-vits,100,calib_shift_ro,38.64,53.73,89.72
standard_benchmark,sintel,DepthAnythingV2-vits,100,sf_shift_ro,25.59,53.73,88.21
standard_benchmark,sintel,DepthAnythingV2-vits,500,calib,47.66,53.73,82.97
standard_benchmark,sintel,DepthAnythingV2-vits,500,sf,34.46,53.73,81.31
standard_benchmark,sintel,DepthAnythingV2-vits,500,calib_shift,65.92,53.73,83.09
standard_benchmark,sintel,DepthAnythingV2-vits,500,sf_shift,44.57,53.73,80.39
standard_benchmark,sintel,DepthAnythingV2-vits,500,calib_ro,25.11,53.73,82.01
standard_benchmark,sintel,DepthAnythingV2-vits,500,sf_ro,18.01,53.73,85.81
standard_benchmark,sintel,DepthAnythingV2-vits,500,calib_shift_ro,39.12,53.73,89.95
standard_benchmark,sintel,DepthAnythingV2-vits,500,sf_shift_ro,25.84,53.73,88.98
standard_benchmark,sintel,DepthAnythingV2-vits,1000,calib,48.18,53.73,83.21
standard_benchmark,sintel,DepthAnythingV2-vits,1000,sf,35.25,53.73,81.97
standard_benchmark,sintel,DepthAnythingV2-vits,1000,calib_shift,66.52,53.73,83.19
standard_benchmark,sintel,DepthAnythingV2-vits,1000,sf_shift,45.75,53.73,81.22
standard_benchmark,sintel,DepthAnythingV2-vits,1000,calib_ro,25.12,53.73,82.01
standard_benchmark,sintel,DepthAnythingV2-vits,1000,sf_ro,18.01,53.73,85.89
standard_benchmark,sintel,DepthAnythingV2-vits,1000,calib_shift_ro,39.13,53.73,89.98
standard_benchmark,sintel,DepthAnythingV2-vits,1000,sf_shift_ro,26.08,53.73,89.22
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,calib,58.49,40.76,80.84
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,sf,46.28,40.76,79.7
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,calib_shift,58.84,40.76,79.62
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,sf_shift,31.07,40.76,62.81
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,calib_ro,41.34,40.76,88.46
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,sf_ro,36.5,40.76,89.96
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,calib_shift_ro,44.73,40.76,89.76
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,10,sf_shift_ro,27.71,40.76,82.07
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,calib,62.44,40.76,82.91
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,sf,51.2,40.76,83.17
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,calib_shift,66.14,40.76,82.99
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,sf_shift,41.3,40.76,77.58
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,calib_ro,41.77,40.76,88.83
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,sf_ro,37.12,40.76,90.73
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,calib_shift_ro,46.56,40.76,90.79
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,100,sf_shift_ro,31.58,40.76,89.89
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,calib,63.39,40.76,83.65
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,sf,52.63,40.76,83.76
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,calib_shift,67.77,40.76,83.54
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,sf_shift,45.75,40.76,81.13
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,calib_ro,41.76,40.76,88.86
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,sf_ro,36.95,40.76,90.82
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,calib_shift_ro,46.77,40.76,90.87
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,500,sf_shift_ro,32.6,40.76,90.59
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,calib,63.57,40.76,83.77
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,sf,52.72,40.76,83.95
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_shift,68.07,40.76,83.63
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_shift,47.12,40.76,82.11
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_ro,41.8,40.76,88.86
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_ro,36.97,40.76,90.83
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_shift_ro,46.78,40.76,90.88
standard_benchmark,sintel,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_shift_ro,32.94,40.76,90.78
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,calib,45.39,40.46,78.81
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,sf,32.44,40.46,77.53
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,calib_shift,58.44,40.46,79.93
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,sf_shift,34.45,40.46,63.78
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,calib_ro,29.92,40.46,85.55
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,sf_ro,26.02,40.46,87.9
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,calib_shift_ro,43.18,40.46,90.72
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,10,sf_shift_ro,30.59,40.46,83.26
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,calib,49.95,40.46,82.18
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,sf,37.67,40.46,81.65
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,calib_shift,65.85,40.46,83.27
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,sf_shift,43.73,40.46,78.27
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,calib_ro,30.17,40.46,85.99
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,sf_ro,25.71,40.46,89.09
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,calib_shift_ro,43.9,40.46,91.51
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,100,sf_shift_ro,33.84,40.46,90.03
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,calib,51.47,40.46,83.35
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,sf,39.98,40.46,82.81
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,calib_shift,67.22,40.46,83.63
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,sf_shift,46.91,40.46,81.56
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,calib_ro,30.11,40.46,86.0
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,sf_ro,25.45,40.46,89.26
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,calib_shift_ro,43.97,40.46,91.61
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,500,sf_shift_ro,34.86,40.46,91.09
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,calib,51.98,40.46,83.64
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,sf,40.17,40.46,83.16
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,calib_shift,67.57,40.46,83.73
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,sf_shift,47.31,40.46,82.38
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,calib_ro,30.12,40.46,86.01
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,sf_ro,25.49,40.46,89.28
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,calib_shift_ro,43.96,40.46,91.64
standard_benchmark,sintel,DepthAnythingV3-DA3MONO-LARGE,1000,sf_shift_ro,35.14,40.46,91.34
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib,58.49,46.75,80.84
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_shift,58.88,46.75,79.62
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_ro,41.34,46.75,88.46
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_shift_ro,44.68,46.75,89.76
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib,62.44,46.75,82.91
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_shift,66.19,46.75,82.99
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_ro,41.77,46.75,88.83
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_shift_ro,46.56,46.75,90.79
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib,63.39,46.75,83.65
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_shift,67.77,46.75,83.54
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_ro,41.76,46.75,88.86
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_shift_ro,46.77,46.75,90.87
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib,63.57,46.75,83.77
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_shift,68.06,46.75,83.63
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_ro,41.8,46.75,88.86
standard_benchmark,sintel,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_shift_ro,46.78,46.75,90.88
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib,45.39,47.49,78.81
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_shift,58.45,47.49,79.93
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_ro,29.92,47.49,85.55
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_shift_ro,43.17,47.49,90.69
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib,49.95,47.49,82.18
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift,65.85,47.49,83.27
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_ro,30.17,47.49,85.99
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift_ro,43.9,47.49,91.51
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib,51.47,47.49,83.35
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift,67.21,47.49,83.63
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_ro,30.11,47.49,86.0
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift_ro,43.97,47.49,91.61
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib,51.98,47.49,83.65
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift,67.56,47.49,83.73
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_ro,30.12,47.49,86.01
standard_benchmark,sintel,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift_ro,43.96,47.49,91.64
standard_benchmark,sintel,DepthPro-vitl,10,calib,58.86,120.22,80.57
standard_benchmark,sintel,DepthPro-vitl,10,mdecalib,17.24,120.22,69.88
standard_benchmark,sintel,DepthPro-vitl,10,sf,39.57,120.22,77.71
standard_benchmark,sintel,DepthPro-vitl,10,calib_shift,58.54,120.22,78.68
standard_benchmark,sintel,DepthPro-vitl,10,mdecalib_shift,18.7,120.22,69.51
standard_benchmark,sintel,DepthPro-vitl,10,sf_shift,33.86,120.22,61.54
standard_benchmark,sintel,DepthPro-vitl,10,calib_ro,37.52,120.22,87.65
standard_benchmark,sintel,DepthPro-vitl,10,mdecalib_ro,13.11,120.22,77.87
standard_benchmark,sintel,DepthPro-vitl,10,sf_ro,28.55,120.22,88.87
standard_benchmark,sintel,DepthPro-vitl,10,calib_shift_ro,46.62,120.22,89.03
standard_benchmark,sintel,DepthPro-vitl,10,mdecalib_shift_ro,17.23,120.22,85.73
standard_benchmark,sintel,DepthPro-vitl,10,sf_shift_ro,35.0,120.22,80.68
standard_benchmark,sintel,DepthPro-vitl,100,calib,63.13,120.22,82.96
standard_benchmark,sintel,DepthPro-vitl,100,mdecalib,18.0,120.22,72.97
standard_benchmark,sintel,DepthPro-vitl,100,sf,43.77,120.22,82.23
standard_benchmark,sintel,DepthPro-vitl,100,calib_shift,64.51,120.22,82.43
standard_benchmark,sintel,DepthPro-vitl,100,mdecalib_shift,19.86,120.22,73.68
standard_benchmark,sintel,DepthPro-vitl,100,sf_shift,44.73,120.22,77.7
standard_benchmark,sintel,DepthPro-vitl,100,calib_ro,37.59,120.22,88.12
standard_benchmark,sintel,DepthPro-vitl,100,mdecalib_ro,13.23,120.22,78.72
standard_benchmark,sintel,DepthPro-vitl,100,sf_ro,28.73,120.22,90.33
standard_benchmark,sintel,DepthPro-vitl,100,calib_shift_ro,48.37,120.22,90.46
standard_benchmark,sintel,DepthPro-vitl,100,mdecalib_shift_ro,17.82,120.22,87.9
standard_benchmark,sintel,DepthPro-vitl,100,sf_shift_ro,38.42,120.22,89.58
standard_benchmark,sintel,DepthPro-vitl,500,calib,64.25,120.22,83.61
standard_benchmark,sintel,DepthPro-vitl,500,mdecalib,18.39,120.22,74.6
standard_benchmark,sintel,DepthPro-vitl,500,sf,45.75,120.22,83.47
standard_benchmark,sintel,DepthPro-vitl,500,calib_shift,67.05,120.22,83.13
standard_benchmark,sintel,DepthPro-vitl,500,mdecalib_shift,20.05,120.22,75.01
standard_benchmark,sintel,DepthPro-vitl,500,sf_shift,48.89,120.22,80.97
standard_benchmark,sintel,DepthPro-vitl,500,calib_ro,37.59,120.22,88.1
standard_benchmark,sintel,DepthPro-vitl,500,mdecalib_ro,13.28,120.22,78.78
standard_benchmark,sintel,DepthPro-vitl,500,sf_ro,28.65,120.22,90.46
standard_benchmark,sintel,DepthPro-vitl,500,calib_shift_ro,48.76,120.22,90.62
standard_benchmark,sintel,DepthPro-vitl,500,mdecalib_shift_ro,18.08,120.22,88.16
standard_benchmark,sintel,DepthPro-vitl,500,sf_shift_ro,39.59,120.22,90.45
standard_benchmark,sintel,DepthPro-vitl,1000,calib,64.38,120.22,83.76
standard_benchmark,sintel,DepthPro-vitl,1000,mdecalib,18.47,120.22,75.2
standard_benchmark,sintel,DepthPro-vitl,1000,sf,46.27,120.22,83.79
standard_benchmark,sintel,DepthPro-vitl,1000,calib_shift,67.65,120.22,83.35
standard_benchmark,sintel,DepthPro-vitl,1000,mdecalib_shift,20.1,120.22,75.6
standard_benchmark,sintel,DepthPro-vitl,1000,sf_shift,50.16,120.22,81.83
standard_benchmark,sintel,DepthPro-vitl,1000,calib_ro,37.57,120.22,88.1
standard_benchmark,sintel,DepthPro-vitl,1000,mdecalib_ro,13.33,120.22,78.8
standard_benchmark,sintel,DepthPro-vitl,1000,sf_ro,28.64,120.22,90.49
standard_benchmark,sintel,DepthPro-vitl,1000,calib_shift_ro,48.79,120.22,90.67
standard_benchmark,sintel,DepthPro-vitl,1000,mdecalib_shift_ro,18.27,120.22,88.22
standard_benchmark,sintel,DepthPro-vitl,1000,sf_shift_ro,39.98,120.22,90.7
standard_benchmark,sintel,DepthProCalib-vitl,10,calib,58.89,120.33,80.54
standard_benchmark,sintel,DepthProCalib-vitl,10,calib_shift,58.69,120.33,78.66
standard_benchmark,sintel,DepthProCalib-vitl,10,calib_ro,37.58,120.33,87.62
standard_benchmark,sintel,DepthProCalib-vitl,10,calib_shift_ro,46.72,120.33,89.05
standard_benchmark,sintel,DepthProCalib-vitl,100,calib,63.38,120.33,82.93
standard_benchmark,sintel,DepthProCalib-vitl,100,calib_shift,64.59,120.33,82.41
standard_benchmark,sintel,DepthProCalib-vitl,100,calib_ro,37.53,120.33,88.11
standard_benchmark,sintel,DepthProCalib-vitl,100,calib_shift_ro,48.48,120.33,90.5
standard_benchmark,sintel,DepthProCalib-vitl,500,calib,64.3,120.33,83.6
standard_benchmark,sintel,DepthProCalib-vitl,500,calib_shift,66.93,120.33,83.12
standard_benchmark,sintel,DepthProCalib-vitl,500,calib_ro,37.62,120.33,88.1
standard_benchmark,sintel,DepthProCalib-vitl,500,calib_shift_ro,48.8,120.33,90.66
standard_benchmark,sintel,DepthProCalib-vitl,1000,calib,64.36,120.33,83.77
standard_benchmark,sintel,DepthProCalib-vitl,1000,calib_shift,67.42,120.33,83.35
standard_benchmark,sintel,DepthProCalib-vitl,1000,calib_ro,37.59,120.33,88.1
standard_benchmark,sintel,DepthProCalib-vitl,1000,calib_shift_ro,48.77,120.33,90.68
standard_benchmark,sintel,InfiniDepth-vitl,10,calib,42.88,125.11,77.63
standard_benchmark,sintel,InfiniDepth-vitl,10,sf,29.34,125.11,71.7
standard_benchmark,sintel,InfiniDepth-vitl,10,calib_shift,57.63,125.11,77.59
standard_benchmark,sintel,InfiniDepth-vitl,10,sf_shift,32.47,125.11,57.01
standard_benchmark,sintel,InfiniDepth-vitl,10,calib_ro,34.37,125.11,82.15
standard_benchmark,sintel,InfiniDepth-vitl,10,sf_ro,25.6,125.11,78.04
standard_benchmark,sintel,InfiniDepth-vitl,10,calib_shift_ro,42.44,125.11,85.29
standard_benchmark,sintel,InfiniDepth-vitl,10,sf_shift_ro,22.82,125.11,73.28
standard_benchmark,sintel,InfiniDepth-vitl,100,calib,46.74,125.11,81.79
standard_benchmark,sintel,InfiniDepth-vitl,100,sf,34.18,125.11,79.85
standard_benchmark,sintel,InfiniDepth-vitl,100,calib_shift,64.59,125.11,82.68
standard_benchmark,sintel,InfiniDepth-vitl,100,sf_shift,42.14,125.11,73.65
standard_benchmark,sintel,InfiniDepth-vitl,100,calib_ro,34.27,125.11,82.91
standard_benchmark,sintel,InfiniDepth-vitl,100,sf_ro,25.89,125.11,83.63
standard_benchmark,sintel,InfiniDepth-vitl,100,calib_shift_ro,44.24,125.11,89.79
standard_benchmark,sintel,InfiniDepth-vitl,100,sf_shift_ro,25.3,125.11,82.62
standard_benchmark,sintel,InfiniDepth-vitl,500,calib,47.85,125.11,83.23
standard_benchmark,sintel,InfiniDepth-vitl,500,sf,36.16,125.11,81.81
standard_benchmark,sintel,InfiniDepth-vitl,500,calib_shift,66.69,125.11,83.57
standard_benchmark,sintel,InfiniDepth-vitl,500,sf_shift,45.18,125.11,77.54
standard_benchmark,sintel,InfiniDepth-vitl,500,calib_ro,34.27,125.11,82.97
standard_benchmark,sintel,InfiniDepth-vitl,500,sf_ro,25.96,125.11,84.69
standard_benchmark,sintel,InfiniDepth-vitl,500,calib_shift_ro,43.9,125.11,90.65
standard_benchmark,sintel,InfiniDepth-vitl,500,sf_shift_ro,26.94,125.11,84.14
standard_benchmark,sintel,InfiniDepth-vitl,1000,calib,48.19,125.11,83.5
standard_benchmark,sintel,InfiniDepth-vitl,1000,sf,36.82,125.11,82.43
standard_benchmark,sintel,InfiniDepth-vitl,1000,calib_shift,67.11,125.11,83.73
standard_benchmark,sintel,InfiniDepth-vitl,1000,sf_shift,46.43,125.11,78.7
standard_benchmark,sintel,InfiniDepth-vitl,1000,calib_ro,34.28,125.11,82.97
standard_benchmark,sintel,InfiniDepth-vitl,1000,sf_ro,26.0,125.11,84.79
standard_benchmark,sintel,InfiniDepth-vitl,1000,calib_shift_ro,43.83,125.11,90.91
