dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
standard_benchmark,DepthPro-vitl,100,mdecalib,26.82,110.11,59.1
standard_benchmark,DepthPro-vitl,100,mdecalib_ro,22.2,110.11,67.92
standard_benchmark,DepthPro-vitl,100,mdecalib_shift,28.1,110.11,60.19
standard_benchmark,DepthPro-vitl,100,mdecalib_shift_ro,26.06,110.11,75.58
standard_benchmark,DepthPro-vitl,100,sf,64.4,110.11,71.36
standard_benchmark,DepthPro-vitl,100,sf_ro,51.62,110.11,85.34
standard_benchmark,DepthPro-vitl,100,sf_shift,40.37,110.11,55.41
standard_benchmark,DepthPro-vitl,100,sf_shift_ro,43.12,110.11,75.84
standard_benchmark,DepthPro-vitl,500,calib,79.38,110.11,72.91
standard_benchmark,DepthPro-vitl,500,calib_ro,61.82,110.11,78.06
standard_benchmark,DepthPro-vitl,500,calib_shift,80.86,110.11,72.9
standard_benchmark,DepthPro-vitl,500,calib_shift_ro,65.92,110.11,81.33
standard_benchmark,DepthPro-vitl,500,mdecalib,27.6,110.11,60.97
standard_benchmark,DepthPro-vitl,500,mdecalib_ro,22.28,110.11,68.03
standard_benchmark,DepthPro-vitl,500,mdecalib_shift,28.96,110.11,61.89
standard_benchmark,DepthPro-vitl,500,mdecalib_shift_ro,26.36,110.11,75.84
standard_benchmark,DepthPro-vitl,500,sf,66.58,110.11,72.55
standard_benchmark,DepthPro-vitl,500,sf_ro,51.72,110.11,85.52
standard_benchmark,DepthPro-vitl,500,sf_shift,49.66,110.11,62.83
standard_benchmark,DepthPro-vitl,500,sf_shift_ro,46.5,110.11,79.73
standard_benchmark,DepthPro-vitl,1000,calib,79.66,110.11,73.1
standard_benchmark,DepthPro-vitl,1000,calib_ro,61.85,110.11,78.06
standard_benchmark,DepthPro-vitl,1000,calib_shift,81.39,110.11,73.11
standard_benchmark,DepthPro-vitl,1000,calib_shift_ro,65.98,110.11,81.38
standard_benchmark,DepthPro-vitl,1000,mdecalib,27.8,110.11,61.63
standard_benchmark,DepthPro-vitl,1000,mdecalib_ro,22.3,110.11,68.04
standard_benchmark,DepthPro-vitl,1000,mdecalib_shift,29.19,110.11,62.45
standard_benchmark,DepthPro-vitl,1000,mdecalib_shift_ro,26.46,110.11,75.89
standard_benchmark,DepthPro-vitl,1000,sf,67.1,110.11,72.86
standard_benchmark,DepthPro-vitl,1000,sf_ro,51.75,110.11,85.56
standard_benchmark,DepthPro-vitl,1000,sf_shift,52.86,110.11,65.1
standard_benchmark,DepthPro-vitl,1000,sf_shift_ro,47.6,110.11,80.85
standard_benchmark,DepthProCalib-vitl,10,calib,72.17,110.08,68.88
standard_benchmark,DepthProCalib-vitl,10,calib_ro,60.92,110.08,77.43
standard_benchmark,DepthProCalib-vitl,10,calib_shift,69.31,110.08,66.38
standard_benchmark,DepthProCalib-vitl,10,calib_shift_ro,63.08,110.08,79.36
standard_benchmark,DepthProCalib-vitl,100,calib,78.01,110.08,72.16
standard_benchmark,DepthProCalib-vitl,100,calib_ro,61.66,110.08,78.03
standard_benchmark,DepthProCalib-vitl,100,calib_shift,78.54,110.08,71.95
standard_benchmark,DepthProCalib-vitl,100,calib_shift_ro,65.52,110.08,81.15
standard_benchmark,DepthProCalib-vitl,500,calib,79.4,110.08,72.91
standard_benchmark,DepthProCalib-vitl,500,calib_ro,61.84,110.08,78.06
standard_benchmark,DepthProCalib-vitl,500,calib_shift,80.77,110.08,72.88
standard_benchmark,DepthProCalib-vitl,500,calib_shift_ro,65.95,110.08,81.34
standard_benchmark,DepthProCalib-vitl,1000,calib,79.68,110.08,73.1
standard_benchmark,DepthProCalib-vitl,1000,calib_ro,61.86,110.08,78.06
standard_benchmark,DepthProCalib-vitl,1000,calib_shift,81.3,110.08,73.11
standard_benchmark,DepthProCalib-vitl,1000,calib_shift_ro,65.99,110.08,81.37
standard_benchmark,MapAnything-map-anything,10,calib,68.77,216.61,68.42
standard_benchmark,MapAnything-map-anything,10,calib_ro,60.75,216.61,74.1
standard_benchmark,MapAnything-map-anything,10,calib_shift,65.41,216.61,65.15
standard_benchmark,MapAnything-map-anything,10,calib_shift_ro,58.61,216.61,75.58
standard_benchmark,MapAnything-map-anything,10,mdecalib,37.25,216.61,61.06
standard_benchmark,MapAnything-map-anything,10,mdecalib_ro,35.85,216.61,70.2
standard_benchmark,MapAnything-map-anything,10,mdecalib_shift,34.09,216.61,59.11
standard_benchmark,MapAnything-map-anything,10,mdecalib_shift_ro,34.93,216.61,73.56
standard_benchmark,MapAnything-map-anything,10,sf,56.03,216.61,65.12
standard_benchmark,MapAnything-map-anything,10,sf_ro,51.21,216.61,81.55
standard_benchmark,MapAnything-map-anything,10,sf_shift,21.27,216.61,34.97
standard_benchmark,MapAnything-map-anything,10,sf_shift_ro,25.78,216.61,54.91
standard_benchmark,MapAnything-map-anything,100,calib,75.77,216.61,72.3
standard_benchmark,MapAnything-map-anything,100,calib_ro,61.84,216.61,74.79
standard_benchmark,MapAnything-map-anything,100,calib_shift,76.52,216.61,71.8
standard_benchmark,MapAnything-map-anything,100,calib_shift_ro,61.51,216.61,77.76
standard_benchmark,MapAnything-map-anything,100,mdecalib,42.15,216.61,65.6
standard_benchmark,MapAnything-map-anything,100,mdecalib_ro,36.82,216.61,71.04
standard_benchmark,MapAnything-map-anything,100,mdecalib_shift,40.75,216.61,65.96
standard_benchmark,MapAnything-map-anything,100,mdecalib_shift_ro,37.21,216.61,75.96
standard_benchmark,MapAnything-map-anything,100,sf,64.72,216.61,71.62
standard_benchmark,MapAnything-map-anything,100,sf_ro,53.04,216.61,83.72
standard_benchmark,MapAnything-map-anything,100,sf_shift,35.33,216.61,54.32
standard_benchmark,MapAnything-map-anything,100,sf_shift_ro,34.76,216.61,71.94
standard_benchmark,MapAnything-map-anything,500,calib,77.34,216.61,73.02
standard_benchmark,MapAnything-map-anything,500,calib_ro,62.05,216.61,74.84
standard_benchmark,MapAnything-map-anything,500,calib_shift,79.23,216.61,72.87
standard_benchmark,MapAnything-map-anything,500,calib_shift_ro,62.08,216.61,77.94
standard_benchmark,MapAnything-map-anything,500,mdecalib,43.4,216.61,66.96
standard_benchmark,MapAnything-map-anything,500,mdecalib_ro,36.96,216.61,71.12
standard_benchmark,MapAnything-map-anything,500,mdecalib_shift,42.5,216.61,67.33
standard_benchmark,MapAnything-map-anything,500,mdecalib_shift_ro,37.56,216.61,76.19
standard_benchmark,MapAnything-map-anything,500,sf,66.99,216.61,72.77
standard_benchmark,MapAnything-map-anything,500,sf_ro,53.17,216.61,83.93
standard_benchmark,MapAnything-map-anything,500,sf_shift,44.28,216.61,61.72
standard_benchmark,MapAnything-map-anything,500,sf_shift_ro,38.4,216.61,75.95
standard_benchmark,MapAnything-map-anything,1000,calib,77.54,216.61,73.18
standard_benchmark,MapAnything-map-anything,1000,calib_ro,62.07,216.61,74.84
standard_benchmark,MapAnything-map-anything,1000,calib_shift,79.93,216.61,73.09
standard_benchmark,MapAnything-map-anything,1000,calib_shift_ro,62.12,216.61,77.98
standard_benchmark,MapAnything-map-anything,1000,mdecalib,43.65,216.61,67.39
standard_benchmark,MapAnything-map-anything,1000,mdecalib_ro,37.0,216.61,71.13
standard_benchmark,MapAnything-map-anything,1000,mdecalib_shift,42.99,216.61,67.7
standard_benchmark,MapAnything-map-anything,1000,mdecalib_shift_ro,37.64,216.61,76.24
standard_benchmark,MapAnything-map-anything,1000,sf,67.61,216.61,73.04
standard_benchmark,MapAnything-map-anything,1000,sf_ro,53.15,216.61,83.97
standard_benchmark,MapAnything-map-anything,1000,sf_shift,47.63,216.61,63.99
standard_benchmark,MapAnything-map-anything,1000,sf_shift_ro,39.68,216.61,77.2
standard_benchmark,MapAnythingCalib-map-anything,10,calib,68.68,216.23,68.59
standard_benchmark,MapAnythingCalib-map-anything,10,calib_ro,61.96,216.23,74.1
standard_benchmark,MapAnythingCalib-map-anything,10,calib_shift,65.79,216.23,65.29
standard_benchmark,MapAnythingCalib-map-anything,10,calib_shift_ro,58.98,216.23,75.71
standard_benchmark,MapAnythingCalib-map-anything,100,calib,75.8,216.23,72.32
standard_benchmark,MapAnythingCalib-map-anything,100,calib_ro,62.97,216.23,74.82
standard_benchmark,MapAnythingCalib-map-anything,100,calib_shift,77.02,216.23,71.9
standard_benchmark,MapAnythingCalib-map-anything,100,calib_shift_ro,61.86,216.23,77.81
