dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
ambiguous,DepthPro-vitl,500,mdecalib_shift,23.96,215.75,60.04
ambiguous,DepthPro-vitl,500,mdecalib_shift_ro,21.9,215.75,72.36
ambiguous,DepthPro-vitl,500,sf,60.96,215.75,68.45
ambiguous,DepthPro-vitl,500,sf_ro,48.37,215.75,79.88
ambiguous,DepthPro-vitl,500,sf_shift,32.42,215.75,52.39
ambiguous,DepthPro-vitl,500,sf_shift_ro,29.54,215.75,64.36
ambiguous,DepthPro-vitl,1000,calib,67.13,215.75,67.81
ambiguous,DepthPro-vitl,1000,calib_ro,52.19,215.75,68.34
ambiguous,DepthPro-vitl,1000,calib_shift,70.38,215.75,68.48
ambiguous,DepthPro-vitl,1000,calib_shift_ro,53.71,215.75,76.71
ambiguous,DepthPro-vitl,1000,mdecalib,21.48,215.75,58.18
ambiguous,DepthPro-vitl,1000,mdecalib_ro,17.19,215.75,59.94
ambiguous,DepthPro-vitl,1000,mdecalib_shift,24.35,215.75,60.68
ambiguous,DepthPro-vitl,1000,mdecalib_shift_ro,21.98,215.75,72.38
ambiguous,DepthPro-vitl,1000,sf,61.38,215.75,68.85
ambiguous,DepthPro-vitl,1000,sf_ro,48.43,215.75,79.94
ambiguous,DepthPro-vitl,1000,sf_shift,35.73,215.75,55.51
ambiguous,DepthPro-vitl,1000,sf_shift_ro,30.88,215.75,66.49
ambiguous,DepthProCalib-vitl,10,calib,56.53,219.64,61.08
ambiguous,DepthProCalib-vitl,10,calib_ro,50.76,219.64,67.08
ambiguous,DepthProCalib-vitl,10,calib_shift,55.9,219.64,60.1
ambiguous,DepthProCalib-vitl,10,calib_shift_ro,50.3,219.64,75.12
ambiguous,DepthProCalib-vitl,100,calib,64.22,219.64,65.88
ambiguous,DepthProCalib-vitl,100,calib_ro,51.79,219.64,68.26
ambiguous,DepthProCalib-vitl,100,calib_shift,65.8,219.64,66.41
ambiguous,DepthProCalib-vitl,100,calib_shift_ro,52.5,219.64,76.54
ambiguous,DepthProCalib-vitl,500,calib,66.62,219.64,67.37
ambiguous,DepthProCalib-vitl,500,calib_ro,51.92,219.64,68.31
ambiguous,DepthProCalib-vitl,500,calib_shift,69.14,219.64,68.06
ambiguous,DepthProCalib-vitl,500,calib_shift_ro,53.5,219.64,76.74
ambiguous,DepthProCalib-vitl,1000,calib,67.22,219.64,67.82
ambiguous,DepthProCalib-vitl,1000,calib_ro,51.96,219.64,68.35
ambiguous,DepthProCalib-vitl,1000,calib_shift,70.05,219.64,68.47
ambiguous,DepthProCalib-vitl,1000,calib_shift_ro,53.72,219.64,76.75
ambiguous,MapAnything-map-anything,10,calib,53.05,359.12,60.7
ambiguous,MapAnything-map-anything,10,calib_ro,49.84,359.12,62.54
ambiguous,MapAnything-map-anything,10,calib_shift,56.08,359.12,60.84
ambiguous,MapAnything-map-anything,10,calib_shift_ro,54.72,359.12,71.6
ambiguous,MapAnything-map-anything,10,mdecalib,23.68,359.12,52.72
ambiguous,MapAnything-map-anything,10,mdecalib_ro,26.06,359.12,60.55
ambiguous,MapAnything-map-anything,10,mdecalib_shift,23.18,359.12,53.61
ambiguous,MapAnything-map-anything,10,mdecalib_shift_ro,25.22,359.12,69.02
ambiguous,MapAnything-map-anything,10,sf,50.84,359.12,61.23
ambiguous,MapAnything-map-anything,10,sf_ro,49.48,359.12,74.73
ambiguous,MapAnything-map-anything,10,sf_shift,10.3,359.12,26.98
ambiguous,MapAnything-map-anything,10,sf_shift_ro,17.24,359.12,37.36
ambiguous,MapAnything-map-anything,100,calib,59.86,359.12,65.66
ambiguous,MapAnything-map-anything,100,calib_ro,50.94,359.12,63.95
ambiguous,MapAnything-map-anything,100,calib_shift,66.4,359.12,67.31
ambiguous,MapAnything-map-anything,100,calib_shift_ro,58.76,359.12,73.57
ambiguous,MapAnything-map-anything,100,mdecalib,28.11,359.12,58.15
ambiguous,MapAnything-map-anything,100,mdecalib_ro,27.14,359.12,62.3
ambiguous,MapAnything-map-anything,100,mdecalib_shift,28.38,359.12,60.13
ambiguous,MapAnything-map-anything,100,mdecalib_shift_ro,26.66,359.12,71.18
ambiguous,MapAnything-map-anything,100,sf,57.84,359.12,67.53
ambiguous,MapAnything-map-anything,100,sf_ro,51.48,359.12,76.93
ambiguous,MapAnything-map-anything,100,sf_shift,21.32,359.12,43.79
ambiguous,MapAnything-map-anything,100,sf_shift_ro,25.59,359.12,55.76
ambiguous,MapAnything-map-anything,500,calib,62.95,359.12,67.59
ambiguous,MapAnything-map-anything,500,calib_ro,51.24,359.12,64.09
ambiguous,MapAnything-map-anything,500,calib_shift,69.79,359.12,69.01
ambiguous,MapAnything-map-anything,500,calib_shift_ro,59.58,359.12,73.66
ambiguous,MapAnything-map-anything,500,mdecalib,29.07,359.12,60.51
ambiguous,MapAnything-map-anything,500,mdecalib_ro,27.29,359.12,62.5
ambiguous,MapAnything-map-anything,500,mdecalib_shift,29.89,359.12,62.05
ambiguous,MapAnything-map-anything,500,mdecalib_shift_ro,26.93,359.12,71.43
ambiguous,MapAnything-map-anything,500,sf,59.71,359.12,69.01
ambiguous,MapAnything-map-anything,500,sf_ro,51.54,359.12,77.26
ambiguous,MapAnything-map-anything,500,sf_shift,30.25,359.12,52.42
ambiguous,MapAnything-map-anything,500,sf_shift_ro,29.42,359.12,61.71
ambiguous,MapAnything-map-anything,1000,calib,63.56,359.12,68.2
ambiguous,MapAnything-map-anything,1000,calib_ro,51.45,359.12,64.1
ambiguous,MapAnything-map-anything,1000,calib_shift,70.79,359.12,69.45
ambiguous,MapAnything-map-anything,1000,calib_shift_ro,59.71,359.12,73.65
ambiguous,MapAnything-map-anything,1000,mdecalib,29.45,359.12,61.25
ambiguous,MapAnything-map-anything,1000,mdecalib_ro,27.34,359.12,62.53
ambiguous,MapAnything-map-anything,1000,mdecalib_shift,30.18,359.12,62.61
ambiguous,MapAnything-map-anything,1000,mdecalib_shift_ro,26.96,359.12,71.41
ambiguous,MapAnything-map-anything,1000,sf,60.09,359.12,69.42
ambiguous,MapAnything-map-anything,1000,sf_ro,51.54,359.12,77.4
ambiguous,MapAnything-map-anything,1000,sf_shift,34.01,359.12,55.69
ambiguous,MapAnything-map-anything,1000,sf_shift_ro,30.74,359.12,63.64
ambiguous,MapAnythingCalib-map-anything,10,calib,54.99,360.23,61.22
ambiguous,MapAnythingCalib-map-anything,10,calib_ro,52.74,360.23,63.9
ambiguous,MapAnythingCalib-map-anything,10,calib_shift,56.78,360.23,60.83
ambiguous,MapAnythingCalib-map-anything,10,calib_shift_ro,54.99,360.23,71.67
ambiguous,MapAnythingCalib-map-anything,100,calib,62.3,360.23,66.28
ambiguous,MapAnythingCalib-map-anything,100,calib_ro,54.2,360.23,65.44
ambiguous,MapAnythingCalib-map-anything,100,calib_shift,66.6,360.23,67.26
ambiguous,MapAnythingCalib-map-anything,100,calib_shift_ro,59.24,360.23,73.48
ambiguous,MapAnythingCalib-map-anything,500,calib,65.19,360.23,68.06
ambiguous,MapAnythingCalib-map-anything,500,calib_ro,54.51,360.23,65.56
ambiguous,MapAnythingCalib-map-anything,500,calib_shift,70.22,360.23,68.95
ambiguous,MapAnythingCalib-map-anything,500,calib_shift_ro,60.1,360.23,73.54
ambiguous,MapAnythingCalib-map-anything,1000,calib,65.96,360.23,68.58
ambiguous,MapAnythingCalib-map-anything,1000,calib_ro,54.52,360.23,65.57
ambiguous,MapAnythingCalib-map-anything,1000,calib_shift,70.93,360.23,69.38
ambiguous,MapAnythingCalib-map-anything,1000,calib_shift_ro,60.27,360.23,73.53
ambiguous,Metric3DV2-vit_giant2,10,calib,55.61,679.2,60.61
ambiguous,Metric3DV2-vit_giant2,10,calib_ro,48.12,679.2,62.48
ambiguous,Metric3DV2-vit_giant2,10,calib_shift,53.87,679.2,58.01
ambiguous,Metric3DV2-vit_giant2,10,calib_shift_ro,47.95,679.2,67.73
ambiguous,Metric3DV2-vit_giant2,10,sf,50.91,679.2,60.33
ambiguous,Metric3DV2-vit_giant2,10,sf_ro,45.53,679.2,73.23
ambiguous,Metric3DV2-vit_giant2,10,sf_shift,10.37,679.2,25.45
