dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift_ro,62.96,56.32,74.11
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib,66.03,56.32,72.37
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_ro,48.04,56.32,67.11
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift,75.03,56.32,72.79
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift_ro,63.38,56.32,74.26
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib,66.48,56.32,72.71
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_ro,48.1,56.32,67.12
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift,75.52,56.32,72.97
standard_benchmark,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift_ro,63.48,56.32,74.28
standard_benchmark,DepthPro-vitl,10,calib,68.68,110.11,69.83
standard_benchmark,DepthPro-vitl,10,calib_ro,58.2,110.11,70.1
standard_benchmark,DepthPro-vitl,10,calib_shift,66.42,110.11,67.54
standard_benchmark,DepthPro-vitl,10,calib_shift_ro,59.03,110.11,71.41
standard_benchmark,DepthPro-vitl,10,mdecalib,24.73,110.11,56.6
standard_benchmark,DepthPro-vitl,10,mdecalib_ro,21.63,110.11,60.6
standard_benchmark,DepthPro-vitl,10,mdecalib_shift,24.78,110.11,55.74
standard_benchmark,DepthPro-vitl,10,mdecalib_shift_ro,24.02,110.11,66.23
standard_benchmark,DepthPro-vitl,10,sf,55.5,110.11,67.25
standard_benchmark,DepthPro-vitl,10,sf_ro,47.36,110.11,77.49
standard_benchmark,DepthPro-vitl,10,sf_shift,26.6,110.11,39.34
standard_benchmark,DepthPro-vitl,10,sf_shift_ro,29.58,110.11,55.55
standard_benchmark,DepthPro-vitl,100,calib,72.49,110.11,72.4
standard_benchmark,DepthPro-vitl,100,calib_ro,59.26,110.11,70.74
standard_benchmark,DepthPro-vitl,100,calib_shift,72.57,110.11,71.92
standard_benchmark,DepthPro-vitl,100,calib_shift_ro,62.02,110.11,73.66
standard_benchmark,DepthPro-vitl,100,mdecalib,26.44,110.11,60.58
standard_benchmark,DepthPro-vitl,100,mdecalib_ro,22.0,110.11,61.58
standard_benchmark,DepthPro-vitl,100,mdecalib_shift,27.38,110.11,61.21
standard_benchmark,DepthPro-vitl,100,mdecalib_shift_ro,25.3,110.11,68.97
standard_benchmark,DepthPro-vitl,100,sf,60.39,110.11,71.76
standard_benchmark,DepthPro-vitl,100,sf_ro,48.76,110.11,79.16
standard_benchmark,DepthPro-vitl,100,sf_shift,42.53,110.11,58.86
standard_benchmark,DepthPro-vitl,100,sf_shift_ro,38.89,110.11,71.26
standard_benchmark,DepthPro-vitl,500,calib,73.55,110.11,73.03
standard_benchmark,DepthPro-vitl,500,calib_ro,59.44,110.11,70.8
standard_benchmark,DepthPro-vitl,500,calib_shift,74.26,110.11,72.72
standard_benchmark,DepthPro-vitl,500,calib_shift_ro,62.58,110.11,73.87
standard_benchmark,DepthPro-vitl,500,mdecalib,26.9,110.11,62.18
standard_benchmark,DepthPro-vitl,500,mdecalib_ro,22.09,110.11,61.7
standard_benchmark,DepthPro-vitl,500,mdecalib_shift,27.89,110.11,62.68
standard_benchmark,DepthPro-vitl,500,mdecalib_shift_ro,25.64,110.11,69.27
standard_benchmark,DepthPro-vitl,500,sf,61.78,110.11,72.76
standard_benchmark,DepthPro-vitl,500,sf_ro,49.04,110.11,79.35
standard_benchmark,DepthPro-vitl,500,sf_shift,50.46,110.11,65.62
standard_benchmark,DepthPro-vitl,500,sf_shift_ro,41.97,110.11,74.53
standard_benchmark,DepthPro-vitl,1000,calib,73.8,110.11,73.21
standard_benchmark,DepthPro-vitl,1000,calib_ro,59.49,110.11,70.8
standard_benchmark,DepthPro-vitl,1000,calib_shift,74.86,110.11,72.91
standard_benchmark,DepthPro-vitl,1000,calib_shift_ro,62.69,110.11,73.9
standard_benchmark,DepthPro-vitl,1000,mdecalib,27.08,110.11,62.75
standard_benchmark,DepthPro-vitl,1000,mdecalib_ro,22.11,110.11,61.7
standard_benchmark,DepthPro-vitl,1000,mdecalib_shift,28.1,110.11,63.13
standard_benchmark,DepthPro-vitl,1000,mdecalib_shift_ro,25.71,110.11,69.32
standard_benchmark,DepthPro-vitl,1000,sf,62.19,110.11,73.02
standard_benchmark,DepthPro-vitl,1000,sf_ro,49.07,110.11,79.4
standard_benchmark,DepthPro-vitl,1000,sf_shift,52.76,110.11,67.58
standard_benchmark,DepthPro-vitl,1000,sf_shift_ro,42.98,110.11,75.47
standard_benchmark,DepthProCalib-vitl,10,calib,68.72,110.08,69.86
standard_benchmark,DepthProCalib-vitl,10,calib_ro,58.2,110.08,70.09
standard_benchmark,DepthProCalib-vitl,10,calib_shift,66.49,110.08,67.62
standard_benchmark,DepthProCalib-vitl,10,calib_shift_ro,59.01,110.08,71.4
standard_benchmark,DepthProCalib-vitl,100,calib,72.53,110.08,72.41
standard_benchmark,DepthProCalib-vitl,100,calib_ro,59.28,110.08,70.74
standard_benchmark,DepthProCalib-vitl,100,calib_shift,72.71,110.08,71.94
standard_benchmark,DepthProCalib-vitl,100,calib_shift_ro,61.98,110.08,73.66
standard_benchmark,DepthProCalib-vitl,500,calib,73.6,110.08,73.02
standard_benchmark,DepthProCalib-vitl,500,calib_ro,59.44,110.08,70.8
standard_benchmark,DepthProCalib-vitl,500,calib_shift,74.38,110.08,72.74
standard_benchmark,DepthProCalib-vitl,500,calib_shift_ro,62.5,110.08,73.88
standard_benchmark,DepthProCalib-vitl,1000,calib,73.84,110.08,73.2
standard_benchmark,DepthProCalib-vitl,1000,calib_ro,59.48,110.08,70.8
standard_benchmark,DepthProCalib-vitl,1000,calib_shift,74.92,110.08,72.94
standard_benchmark,DepthProCalib-vitl,1000,calib_shift_ro,62.62,110.08,73.91
standard_benchmark,MapAnything-map-anything,10,calib,65.78,216.61,70.34
standard_benchmark,MapAnything-map-anything,10,calib_ro,57.74,216.61,68.24
standard_benchmark,MapAnything-map-anything,10,calib_shift,62.84,216.61,67.38
standard_benchmark,MapAnything-map-anything,10,calib_shift_ro,54.32,216.61,69.33
standard_benchmark,MapAnything-map-anything,10,mdecalib,37.29,216.61,63.76
standard_benchmark,MapAnything-map-anything,10,mdecalib_ro,34.93,216.61,64.57
standard_benchmark,MapAnything-map-anything,10,mdecalib_shift,34.72,216.61,61.98
standard_benchmark,MapAnything-map-anything,10,mdecalib_shift_ro,32.84,216.61,67.56
standard_benchmark,MapAnything-map-anything,10,sf,54.84,216.61,67.24
standard_benchmark,MapAnything-map-anything,10,sf_ro,48.39,216.61,75.62
standard_benchmark,MapAnything-map-anything,10,sf_shift,22.53,216.61,38.41
standard_benchmark,MapAnything-map-anything,10,sf_shift_ro,22.7,216.61,51.3
standard_benchmark,MapAnything-map-anything,100,calib,70.47,216.61,73.3
standard_benchmark,MapAnything-map-anything,100,calib_ro,59.42,216.61,69.03
standard_benchmark,MapAnything-map-anything,100,calib_shift,70.79,216.61,72.72
standard_benchmark,MapAnything-map-anything,100,calib_shift_ro,58.12,216.61,71.94
standard_benchmark,MapAnything-map-anything,100,mdecalib,40.44,216.61,67.37
standard_benchmark,MapAnything-map-anything,100,mdecalib_ro,36.03,216.61,65.51
standard_benchmark,MapAnything-map-anything,100,mdecalib_shift,39.55,216.61,67.48
standard_benchmark,MapAnything-map-anything,100,mdecalib_shift_ro,35.48,216.61,70.4
standard_benchmark,MapAnything-map-anything,100,sf,60.63,216.61,72.73
standard_benchmark,MapAnything-map-anything,100,sf_ro,50.72,216.61,78.1
standard_benchmark,MapAnything-map-anything,100,sf_shift,36.74,216.61,57.97
standard_benchmark,MapAnything-map-anything,100,sf_shift_ro,31.07,216.61,68.05
standard_benchmark,MapAnything-map-anything,500,calib,71.59,216.61,74.02
standard_benchmark,MapAnything-map-anything,500,calib_ro,59.63,216.61,69.09
standard_benchmark,MapAnything-map-anything,500,calib_shift,72.9,216.61,73.63
standard_benchmark,MapAnything-map-anything,500,calib_shift_ro,58.61,216.61,72.17
standard_benchmark,MapAnything-map-anything,500,mdecalib,41.31,216.61,68.58
standard_benchmark,MapAnything-map-anything,500,mdecalib_ro,36.2,216.61,65.6
standard_benchmark,MapAnything-map-anything,500,mdecalib_shift,40.85,216.61,68.7
standard_benchmark,MapAnything-map-anything,500,mdecalib_shift_ro,35.97,216.61,70.66
standard_benchmark,MapAnything-map-anything,500,sf,61.98,216.61,73.79
standard_benchmark,MapAnything-map-anything,500,sf_ro,50.87,216.61,78.36
standard_benchmark,MapAnything-map-anything,500,sf_shift,44.24,216.61,64.85
standard_benchmark,MapAnything-map-anything,500,sf_shift_ro,34.38,216.61,71.88
standard_benchmark,MapAnything-map-anything,1000,calib,71.88,216.61,74.22
standard_benchmark,MapAnything-map-anything,1000,calib_ro,59.67,216.61,69.1
standard_benchmark,MapAnything-map-anything,1000,calib_shift,73.51,216.61,73.86
standard_benchmark,MapAnything-map-anything,1000,calib_shift_ro,58.81,216.61,72.21
standard_benchmark,MapAnything-map-anything,1000,mdecalib,41.62,216.61,69.0
standard_benchmark,MapAnything-map-anything,1000,mdecalib_ro,36.23,216.61,65.6
standard_benchmark,MapAnything-map-anything,1000,mdecalib_shift,41.1,216.61,69.03
standard_benchmark,MapAnything-map-anything,1000,mdecalib_shift_ro,36.05,216.61,70.73
standard_benchmark,MapAnything-map-anything,1000,sf,62.44,216.61,74.06
standard_benchmark,MapAnything-map-anything,1000,sf_ro,50.9,216.61,78.42
standard_benchmark,MapAnything-map-anything,1000,sf_shift,46.82,216.61,66.88
standard_benchmark,MapAnything-map-anything,1000,sf_shift_ro,35.44,216.61,72.91
standard_benchmark,MapAnythingCalib-map-anything,10,calib,65.69,216.23,70.47
standard_benchmark,MapAnythingCalib-map-anything,10,calib_ro,58.76,216.23,68.25
standard_benchmark,MapAnythingCalib-map-anything,10,calib_shift,62.92,216.23,67.44
standard_benchmark,MapAnythingCalib-map-anything,10,calib_shift_ro,54.65,216.23,69.5
standard_benchmark,MapAnythingCalib-map-anything,100,calib,70.36,216.23,73.36
standard_benchmark,MapAnythingCalib-map-anything,100,calib_ro,60.27,216.23,69.05
standard_benchmark,MapAnythingCalib-map-anything,100,calib_shift,70.62,216.23,72.7
standard_benchmark,MapAnythingCalib-map-anything,100,calib_shift_ro,58.35,216.23,72.02
standard_benchmark,MapAnythingCalib-map-anything,500,calib,71.5,216.23,74.04
