dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
ambiguous,UniDepth1-vitl14,500,sf_shift_ro,20.1,133.31,49.57
ambiguous,UniDepth1-vitl14,1000,calib,52.85,133.31,62.55
ambiguous,UniDepth1-vitl14,1000,calib_ro,36.31,133.31,48.76
ambiguous,UniDepth1-vitl14,1000,calib_shift,55.79,133.31,61.91
ambiguous,UniDepth1-vitl14,1000,calib_shift_ro,39.4,133.31,53.12
ambiguous,UniDepth1-vitl14,1000,mdecalib,7.14,133.31,44.94
ambiguous,UniDepth1-vitl14,1000,mdecalib_ro,5.44,133.31,33.48
ambiguous,UniDepth1-vitl14,1000,mdecalib_shift,7.72,133.31,45.76
ambiguous,UniDepth1-vitl14,1000,mdecalib_shift_ro,7.33,133.31,39.75
ambiguous,UniDepth1-vitl14,1000,sf,50.21,133.31,62.7
ambiguous,UniDepth1-vitl14,1000,sf_ro,33.63,133.31,57.35
ambiguous,UniDepth1-vitl14,1000,sf_shift,32.37,133.31,54.91
ambiguous,UniDepth1-vitl14,1000,sf_shift_ro,20.68,133.31,50.74
ambiguous,UniDepth1Calib-cnvnxtl,10,calib,43.41,82.55,55.88
ambiguous,UniDepth1Calib-cnvnxtl,10,calib_ro,30.53,82.55,46.05
ambiguous,UniDepth1Calib-cnvnxtl,10,calib_shift,47.86,82.55,54.29
ambiguous,UniDepth1Calib-cnvnxtl,10,calib_shift_ro,36.95,82.55,51.27
ambiguous,UniDepth1Calib-cnvnxtl,100,calib,48.02,82.55,60.15
ambiguous,UniDepth1Calib-cnvnxtl,100,calib_ro,31.68,82.55,47.21
ambiguous,UniDepth1Calib-cnvnxtl,100,calib_shift,52.83,82.55,60.05
ambiguous,UniDepth1Calib-cnvnxtl,100,calib_shift_ro,38.79,82.55,53.71
ambiguous,UniDepth1Calib-cnvnxtl,500,calib,49.59,82.55,61.61
ambiguous,UniDepth1Calib-cnvnxtl,500,calib_ro,32.16,82.55,47.3
ambiguous,UniDepth1Calib-cnvnxtl,500,calib_shift,54.95,82.55,61.46
ambiguous,UniDepth1Calib-cnvnxtl,500,calib_shift_ro,38.78,82.55,53.85
ambiguous,UniDepth1Calib-cnvnxtl,1000,calib,49.92,82.55,62.06
ambiguous,UniDepth1Calib-cnvnxtl,1000,calib_ro,32.42,82.55,47.27
ambiguous,UniDepth1Calib-cnvnxtl,1000,calib_shift,55.41,82.55,61.86
ambiguous,UniDepth1Calib-cnvnxtl,1000,calib_shift_ro,38.94,82.55,53.9
ambiguous,UniDepth1Calib-vitl14,10,calib,48.13,130.99,56.98
ambiguous,UniDepth1Calib-vitl14,10,calib_ro,39.09,130.99,50.74
ambiguous,UniDepth1Calib-vitl14,10,calib_shift,50.04,130.99,55.05
ambiguous,UniDepth1Calib-vitl14,10,calib_shift_ro,41.78,130.99,53.34
ambiguous,UniDepth1Calib-vitl14,100,calib,51.99,130.99,60.84
ambiguous,UniDepth1Calib-vitl14,100,calib_ro,39.86,130.99,52.05
ambiguous,UniDepth1Calib-vitl14,100,calib_shift,54.99,130.99,60.32
ambiguous,UniDepth1Calib-vitl14,100,calib_shift_ro,42.98,130.99,55.53
ambiguous,UniDepth1Calib-vitl14,500,calib,53.29,130.99,62.04
ambiguous,UniDepth1Calib-vitl14,500,calib_ro,40.19,130.99,52.15
ambiguous,UniDepth1Calib-vitl14,500,calib_shift,56.19,130.99,61.65
ambiguous,UniDepth1Calib-vitl14,500,calib_shift_ro,43.13,130.99,55.64
ambiguous,UniDepth1Calib-vitl14,1000,calib,53.7,130.99,62.41
ambiguous,UniDepth1Calib-vitl14,1000,calib_ro,40.29,130.99,52.15
ambiguous,UniDepth1Calib-vitl14,1000,calib_shift,56.65,130.99,61.98
ambiguous,UniDepth1Calib-vitl14,1000,calib_shift_ro,43.23,130.99,55.63
ambiguous,UniDepth2-vitb14,10,calib,48.44,55.28,58.02
ambiguous,UniDepth2-vitb14,10,calib_ro,41.93,55.28,55.15
ambiguous,UniDepth2-vitb14,10,calib_shift,54.51,55.28,57.31
ambiguous,UniDepth2-vitb14,10,calib_shift_ro,51.37,55.28,62.48
ambiguous,UniDepth2-vitb14,10,mdecalib,29.97,55.28,53.94
ambiguous,UniDepth2-vitb14,10,mdecalib_ro,27.16,55.28,53.95
ambiguous,UniDepth2-vitb14,10,mdecalib_shift,32.64,55.28,53.39
ambiguous,UniDepth2-vitb14,10,mdecalib_shift_ro,32.1,55.28,61.03
ambiguous,UniDepth2-vitb14,10,sf,47.9,55.28,57.59
ambiguous,UniDepth2-vitb14,10,sf_ro,43.0,55.28,65.01
ambiguous,UniDepth2-vitb14,10,sf_shift,14.02,55.28,26.04
ambiguous,UniDepth2-vitb14,10,sf_shift_ro,21.88,55.28,35.05
ambiguous,UniDepth2-vitb14,100,calib,51.14,55.28,60.75
ambiguous,UniDepth2-vitb14,100,calib_ro,42.79,55.28,55.92
ambiguous,UniDepth2-vitb14,100,calib_shift,57.64,55.28,61.18
ambiguous,UniDepth2-vitb14,100,calib_shift_ro,52.67,55.28,63.68
ambiguous,UniDepth2-vitb14,100,mdecalib,31.86,55.28,57.03
ambiguous,UniDepth2-vitb14,100,mdecalib_ro,27.7,55.28,54.77
ambiguous,UniDepth2-vitb14,100,mdecalib_shift,34.72,55.28,57.67
ambiguous,UniDepth2-vitb14,100,mdecalib_shift_ro,33.25,55.28,62.33
ambiguous,UniDepth2-vitb14,100,sf,50.82,55.28,61.17
ambiguous,UniDepth2-vitb14,100,sf_ro,44.47,55.28,66.42
ambiguous,UniDepth2-vitb14,100,sf_shift,27.29,55.28,45.42
ambiguous,UniDepth2-vitb14,100,sf_shift_ro,30.63,55.28,51.36
ambiguous,UniDepth2-vitb14,500,calib,52.16,55.28,61.78
ambiguous,UniDepth2-vitb14,500,calib_ro,42.94,55.28,56.04
ambiguous,UniDepth2-vitb14,500,calib_shift,58.6,55.28,62.07
ambiguous,UniDepth2-vitb14,500,calib_shift_ro,52.73,55.28,63.71
ambiguous,UniDepth2-vitb14,500,mdecalib,32.58,55.28,58.38
ambiguous,UniDepth2-vitb14,500,mdecalib_ro,27.91,55.28,54.8
ambiguous,UniDepth2-vitb14,500,mdecalib_shift,35.36,55.28,58.88
ambiguous,UniDepth2-vitb14,500,mdecalib_shift_ro,33.39,55.28,62.4
ambiguous,UniDepth2-vitb14,500,sf,51.52,55.28,62.29
ambiguous,UniDepth2-vitb14,500,sf_ro,44.59,55.28,66.63
ambiguous,UniDepth2-vitb14,500,sf_shift,34.36,55.28,53.22
ambiguous,UniDepth2-vitb14,500,sf_shift_ro,33.37,55.28,55.81
ambiguous,UniDepth2-vitb14,1000,calib,52.45,55.28,62.14
ambiguous,UniDepth2-vitb14,1000,calib_ro,42.89,55.28,56.05
ambiguous,UniDepth2-vitb14,1000,calib_shift,58.82,55.28,62.28
ambiguous,UniDepth2-vitb14,1000,calib_shift_ro,52.8,55.28,63.72
ambiguous,UniDepth2-vitb14,1000,mdecalib,32.59,55.28,58.83
ambiguous,UniDepth2-vitb14,1000,mdecalib_ro,27.94,55.28,54.81
ambiguous,UniDepth2-vitb14,1000,mdecalib_shift,35.53,55.28,59.22
ambiguous,UniDepth2-vitb14,1000,mdecalib_shift_ro,33.37,55.28,62.4
ambiguous,UniDepth2-vitb14,1000,sf,51.86,55.28,62.64
ambiguous,UniDepth2-vitb14,1000,sf_ro,44.54,55.28,66.75
ambiguous,UniDepth2-vitb14,1000,sf_shift,37.0,55.28,55.61
ambiguous,UniDepth2-vitb14,1000,sf_shift_ro,34.56,55.28,57.2
ambiguous,UniDepth2-vitl14,10,calib,52.9,75.56,58.78
ambiguous,UniDepth2-vitl14,10,calib_ro,48.03,75.56,58.1
ambiguous,UniDepth2-vitl14,10,calib_shift,56.78,75.56,57.79
ambiguous,UniDepth2-vitl14,10,calib_shift_ro,54.99,75.56,64.28
ambiguous,UniDepth2-vitl14,10,mdecalib,31.97,75.56,54.73
ambiguous,UniDepth2-vitl14,10,mdecalib_ro,28.8,75.56,57.42
ambiguous,UniDepth2-vitl14,10,mdecalib_shift,33.88,75.56,54.18
ambiguous,UniDepth2-vitl14,10,mdecalib_shift_ro,32.66,75.56,62.48
ambiguous,UniDepth2-vitl14,10,sf,51.59,75.56,58.28
ambiguous,UniDepth2-vitl14,10,sf_ro,47.16,75.56,66.61
ambiguous,UniDepth2-vitl14,10,sf_shift,13.93,75.56,26.13
ambiguous,UniDepth2-vitl14,10,sf_shift_ro,21.86,75.56,34.71
ambiguous,UniDepth2-vitl14,100,calib,55.48,75.56,61.25
ambiguous,UniDepth2-vitl14,100,calib_ro,48.88,75.56,58.98
ambiguous,UniDepth2-vitl14,100,calib_shift,59.63,75.56,61.24
ambiguous,UniDepth2-vitl14,100,calib_shift_ro,56.14,75.56,65.43
ambiguous,UniDepth2-vitl14,100,mdecalib,33.91,75.56,57.73
ambiguous,UniDepth2-vitl14,100,mdecalib_ro,29.61,75.56,58.22
ambiguous,UniDepth2-vitl14,100,mdecalib_shift,36.32,75.56,58.15
ambiguous,UniDepth2-vitl14,100,mdecalib_shift_ro,33.32,75.56,63.65
ambiguous,UniDepth2-vitl14,100,sf,54.36,75.56,61.67
ambiguous,UniDepth2-vitl14,100,sf_ro,48.72,75.56,67.79
ambiguous,UniDepth2-vitl14,100,sf_shift,28.49,75.56,45.74
ambiguous,UniDepth2-vitl14,100,sf_shift_ro,31.24,75.56,51.27
ambiguous,UniDepth2-vitl14,500,calib,56.32,75.56,62.15
ambiguous,UniDepth2-vitl14,500,calib_ro,49.11,75.56,59.02
ambiguous,UniDepth2-vitl14,500,calib_shift,60.38,75.56,62.09
ambiguous,UniDepth2-vitl14,500,calib_shift_ro,56.19,75.56,65.5
ambiguous,UniDepth2-vitl14,500,mdecalib,34.18,75.56,58.97
ambiguous,UniDepth2-vitl14,500,mdecalib_ro,29.78,75.56,58.24
ambiguous,UniDepth2-vitl14,500,mdecalib_shift,36.72,75.56,59.33
ambiguous,UniDepth2-vitl14,500,mdecalib_shift_ro,33.33,75.56,63.67
ambiguous,UniDepth2-vitl14,500,sf,54.79,75.56,62.63
ambiguous,UniDepth2-vitl14,500,sf_ro,48.75,75.56,68.09
ambiguous,UniDepth2-vitl14,500,sf_shift,35.58,75.56,53.43
ambiguous,UniDepth2-vitl14,500,sf_shift_ro,34.3,75.56,56.0
ambiguous,UniDepth2-vitl14,1000,calib,56.5,75.56,62.47
ambiguous,UniDepth2-vitl14,1000,calib_ro,49.22,75.56,59.02
ambiguous,UniDepth2-vitl14,1000,calib_shift,60.48,75.56,62.3
ambiguous,UniDepth2-vitl14,1000,calib_shift_ro,56.18,75.56,65.5
ambiguous,UniDepth2-vitl14,1000,mdecalib,34.46,75.56,59.49
ambiguous,UniDepth2-vitl14,1000,mdecalib_ro,29.78,75.56,58.24
ambiguous,UniDepth2-vitl14,1000,mdecalib_shift,36.89,75.56,59.66
ambiguous,UniDepth2-vitl14,1000,mdecalib_shift_ro,33.31,75.56,63.68
ambiguous,UniDepth2-vitl14,1000,sf,54.96,75.56,62.89
ambiguous,UniDepth2-vitl14,1000,sf_ro,48.82,75.56,68.17
ambiguous,UniDepth2-vitl14,1000,sf_shift,38.03,75.56,55.6
ambiguous,UniDepth2-vitl14,1000,sf_shift_ro,35.9,75.56,57.6
ambiguous,UniDepth2-vits14,10,calib,36.4,44.38,53.96
ambiguous,UniDepth2-vits14,10,calib_ro,26.88,44.38,45.36
ambiguous,UniDepth2-vits14,10,calib_shift,49.38,44.38,56.05
ambiguous,UniDepth2-vits14,10,calib_shift_ro,41.3,44.38,55.83
ambiguous,UniDepth2-vits14,10,mdecalib,23.89,44.38,51.55
ambiguous,UniDepth2-vits14,10,mdecalib_ro,19.0,44.38,45.58
ambiguous,UniDepth2-vits14,10,mdecalib_shift,30.69,44.38,52.68
ambiguous,UniDepth2-vits14,10,mdecalib_shift_ro,27.4,44.38,55.0
ambiguous,UniDepth2-vits14,10,sf,36.21,44.38,53.72
ambiguous,UniDepth2-vits14,10,sf_ro,29.48,44.38,58.05
ambiguous,UniDepth2-vits14,10,sf_shift,11.75,44.38,25.37
ambiguous,UniDepth2-vits14,10,sf_shift_ro,16.67,44.38,32.92
ambiguous,UniDepth2-vits14,100,calib,41.02,44.38,58.58
ambiguous,UniDepth2-vits14,100,calib_ro,28.12,44.38,46.63
ambiguous,UniDepth2-vits14,100,calib_shift,53.65,44.38,60.65
ambiguous,UniDepth2-vits14,100,calib_shift_ro,42.43,44.38,57.61
ambiguous,UniDepth2-vits14,100,mdecalib,26.63,44.38,56.08
ambiguous,UniDepth2-vits14,100,mdecalib_ro,19.8,44.38,46.81
ambiguous,UniDepth2-vits14,100,mdecalib_shift,33.55,44.38,57.68
ambiguous,UniDepth2-vits14,100,mdecalib_shift_ro,28.16,44.38,56.81
ambiguous,UniDepth2-vits14,100,sf,39.71,44.38,58.9
ambiguous,UniDepth2-vits14,100,sf_ro,30.95,44.38,59.92
ambiguous,UniDepth2-vits14,100,sf_shift,23.44,44.38,45.08
ambiguous,UniDepth2-vits14,100,sf_shift_ro,23.62,44.38,49.02
ambiguous,UniDepth2-vits14,500,calib,43.5,44.38,60.57
ambiguous,UniDepth2-vits14,500,calib_ro,28.72,44.38,46.66
ambiguous,UniDepth2-vits14,500,calib_shift,55.01,44.38,61.92
ambiguous,UniDepth2-vits14,500,calib_shift_ro,42.54,44.38,57.7
ambiguous,UniDepth2-vits14,500,mdecalib,28.38,44.38,58.06
ambiguous,UniDepth2-vits14,500,mdecalib_ro,20.15,44.38,46.94
ambiguous,UniDepth2-vits14,500,mdecalib_shift,34.39,44.38,59.21
ambiguous,UniDepth2-vits14,500,mdecalib_shift_ro,28.16,44.38,56.86
ambiguous,UniDepth2-vits14,500,sf,40.71,44.38,60.62
ambiguous,UniDepth2-vits14,500,sf_ro,31.33,44.38,60.31
ambiguous,UniDepth2-vits14,500,sf_shift,30.9,44.38,52.92
ambiguous,UniDepth2-vits14,500,sf_shift_ro,25.88,44.38,53.36
ambiguous,UniDepth2-vits14,1000,calib,44.72,44.38,61.29
ambiguous,UniDepth2-vits14,1000,calib_ro,28.77,44.38,46.66
ambiguous,UniDepth2-vits14,1000,calib_shift,55.16,44.38,62.22
ambiguous,UniDepth2-vits14,1000,calib_shift_ro,42.29,44.38,57.69
ambiguous,UniDepth2-vits14,1000,mdecalib,29.01,44.38,58.8
ambiguous,UniDepth2-vits14,1000,mdecalib_ro,20.23,44.38,46.94
ambiguous,UniDepth2-vits14,1000,mdecalib_shift,34.55,44.38,59.62
ambiguous,UniDepth2-vits14,1000,mdecalib_shift_ro,28.19,44.38,56.84
ambiguous,UniDepth2-vits14,1000,sf,40.94,44.38,61.24
ambiguous,UniDepth2-vits14,1000,sf_ro,31.38,44.38,60.46
ambiguous,UniDepth2-vits14,1000,sf_shift,32.93,44.38,55.21
ambiguous,UniDepth2-vits14,1000,sf_shift_ro,26.6,44.38,54.68
ambiguous,UniDepth2Calib-vitb14,10,calib,49.06,55.57,58.24
ambiguous,UniDepth2Calib-vitb14,10,calib_ro,42.73,55.57,55.46
ambiguous,UniDepth2Calib-vitb14,10,calib_shift,54.23,55.57,57.23
ambiguous,UniDepth2Calib-vitb14,10,calib_shift_ro,51.17,55.57,62.34
ambiguous,UniDepth2Calib-vitb14,100,calib,51.57,55.57,60.88
ambiguous,UniDepth2Calib-vitb14,100,calib_ro,43.47,55.57,56.27
ambiguous,UniDepth2Calib-vitb14,100,calib_shift,57.59,55.57,61.18
ambiguous,UniDepth2Calib-vitb14,100,calib_shift_ro,52.55,55.57,63.56
ambiguous,UniDepth2Calib-vitb14,500,calib,52.66,55.57,61.9
ambiguous,UniDepth2Calib-vitb14,500,calib_ro,43.71,55.57,56.28
ambiguous,UniDepth2Calib-vitb14,500,calib_shift,58.42,55.57,62.08
ambiguous,UniDepth2Calib-vitb14,500,calib_shift_ro,52.67,55.57,63.64
ambiguous,UniDepth2Calib-vitb14,1000,calib,52.89,55.57,62.24
ambiguous,UniDepth2Calib-vitb14,1000,calib_ro,43.68,55.57,56.29
ambiguous,UniDepth2Calib-vitb14,1000,calib_shift,58.85,55.57,62.32
ambiguous,UniDepth2Calib-vitb14,1000,calib_shift_ro,52.55,55.57,63.66
ambiguous,UniDepth2Calib-vitl14,10,calib,53.84,76.14,58.9
ambiguous,UniDepth2Calib-vitl14,10,calib_ro,48.83,76.14,58.79
ambiguous,UniDepth2Calib-vitl14,10,calib_shift,56.34,76.14,57.79
ambiguous,UniDepth2Calib-vitl14,10,calib_shift_ro,54.69,76.14,64.14
ambiguous,UniDepth2Calib-vitl14,100,calib,56.07,76.14,61.31
ambiguous,UniDepth2Calib-vitl14,100,calib_ro,49.57,76.14,59.58
ambiguous,UniDepth2Calib-vitl14,100,calib_shift,59.24,76.14,61.23
ambiguous,UniDepth2Calib-vitl14,100,calib_shift_ro,55.8,76.14,65.22
ambiguous,UniDepth2Calib-vitl14,500,calib,56.85,76.14,62.2
ambiguous,UniDepth2Calib-vitl14,500,calib_ro,49.65,76.14,59.6
ambiguous,UniDepth2Calib-vitl14,500,calib_shift,59.89,76.14,62.04
ambiguous,UniDepth2Calib-vitl14,500,calib_shift_ro,55.88,76.14,65.33
ambiguous,UniDepth2Calib-vitl14,1000,calib,57.06,76.14,62.53
ambiguous,UniDepth2Calib-vitl14,1000,calib_ro,49.75,76.14,59.6
ambiguous,UniDepth2Calib-vitl14,1000,calib_shift,60.01,76.14,62.26
ambiguous,UniDepth2Calib-vitl14,1000,calib_shift_ro,55.84,76.14,65.35
ambiguous,UniDepth2Calib-vits14,10,calib,38.15,48.56,54.59
ambiguous,UniDepth2Calib-vits14,10,calib_ro,29.05,48.56,45.76
ambiguous,UniDepth2Calib-vits14,10,calib_shift,48.82,48.56,55.89
ambiguous,UniDepth2Calib-vits14,10,calib_shift_ro,40.1,48.56,55.09
ambiguous,UniDepth2Calib-vits14,100,calib,42.56,48.56,59.0
ambiguous,UniDepth2Calib-vits14,100,calib_ro,30.11,48.56,47.04
ambiguous,UniDepth2Calib-vits14,100,calib_shift,53.28,48.56,60.63
ambiguous,UniDepth2Calib-vits14,100,calib_shift_ro,41.6,48.56,56.91
ambiguous,UniDepth2Calib-vits14,500,calib,45.26,48.56,60.91
ambiguous,UniDepth2Calib-vits14,500,calib_ro,30.54,48.56,47.11
ambiguous,UniDepth2Calib-vits14,500,calib_shift,54.63,48.56,61.82
ambiguous,UniDepth2Calib-vits14,500,calib_shift_ro,41.85,48.56,56.98
ambiguous,UniDepth2Calib-vits14,1000,calib,46.29,48.56,61.61
ambiguous,UniDepth2Calib-vits14,1000,calib_ro,30.66,48.56,47.11
ambiguous,UniDepth2Calib-vits14,1000,calib_shift,55.04,48.56,62.15
ambiguous,UniDepth2Calib-vits14,1000,calib_shift_ro,41.72,48.56,56.98
ambiguous,UniK3D-vitl,10,calib,48.67,76.76,58.0
ambiguous,UniK3D-vitl,10,calib_ro,43.61,76.76,58.14
ambiguous,UniK3D-vitl,10,calib_shift,57.02,76.76,57.67
ambiguous,UniK3D-vitl,10,calib_shift_ro,55.77,76.76,64.86
ambiguous,UniK3D-vitl,10,sf,49.85,76.76,57.85
ambiguous,UniK3D-vitl,10,sf_ro,47.4,76.76,66.97
ambiguous,UniK3D-vitl,10,sf_shift,14.08,76.76,25.92
ambiguous,UniK3D-vitl,10,sf_shift_ro,22.47,76.76,35.13
ambiguous,UniK3D-vitl,100,calib,50.68,76.76,60.59
ambiguous,UniK3D-vitl,100,calib_ro,44.35,76.76,59.0
ambiguous,UniK3D-vitl,100,calib_shift,60.14,76.76,61.23
ambiguous,UniK3D-vitl,100,calib_shift_ro,57.18,76.76,66.06
ambiguous,UniK3D-vitl,100,sf,52.4,76.76,61.28
ambiguous,UniK3D-vitl,100,sf_ro,48.1,76.76,68.22
ambiguous,UniK3D-vitl,100,sf_shift,27.32,76.76,45.05
ambiguous,UniK3D-vitl,100,sf_shift_ro,31.77,76.76,51.42
ambiguous,UniK3D-vitl,500,calib,51.59,76.76,61.65
ambiguous,UniK3D-vitl,500,calib_ro,44.58,76.76,59.09
ambiguous,UniK3D-vitl,500,calib_shift,60.69,76.76,62.07
ambiguous,UniK3D-vitl,500,calib_shift_ro,57.17,76.76,66.1
ambiguous,UniK3D-vitl,500,sf,52.8,76.76,62.34
ambiguous,UniK3D-vitl,500,sf_ro,48.19,76.76,68.46
ambiguous,UniK3D-vitl,500,sf_shift,36.27,76.76,53.2
ambiguous,UniK3D-vitl,500,sf_shift_ro,35.19,76.76,56.15
ambiguous,UniK3D-vitl,1000,calib,51.96,76.76,62.03
ambiguous,UniK3D-vitl,1000,calib_ro,44.57,76.76,59.1
ambiguous,UniK3D-vitl,1000,calib_shift,60.9,76.76,62.25
ambiguous,UniK3D-vitl,1000,calib_shift_ro,57.18,76.76,66.1
ambiguous,UniK3D-vitl,1000,sf,52.89,76.76,62.64
ambiguous,UniK3D-vitl,1000,sf_ro,48.17,76.76,68.57
ambiguous,UniK3D-vitl,1000,sf_shift,39.25,76.76,55.67
ambiguous,UniK3D-vitl,1000,sf_shift_ro,36.82,76.76,57.72
ambiguous,UniK3DCalib-vitl,10,calib,52.47,80.42,58.71
ambiguous,UniK3DCalib-vitl,10,calib_ro,48.59,80.42,60.03
ambiguous,UniK3DCalib-vitl,10,calib_shift,57.47,80.42,57.89
ambiguous,UniK3DCalib-vitl,10,calib_shift_ro,56.39,80.42,65.73
ambiguous,UniK3DCalib-vitl,100,calib,54.81,80.42,61.14
ambiguous,UniK3DCalib-vitl,100,calib_ro,49.26,80.42,60.77
ambiguous,UniK3DCalib-vitl,100,calib_shift,60.81,80.42,61.22
ambiguous,UniK3DCalib-vitl,100,calib_shift_ro,57.56,80.42,66.74
ambiguous,UniK3DCalib-vitl,500,calib,55.69,80.42,62.02
ambiguous,UniK3DCalib-vitl,500,calib_ro,49.68,80.42,60.86
ambiguous,UniK3DCalib-vitl,500,calib_shift,60.97,80.42,62.03
ambiguous,UniK3DCalib-vitl,500,calib_shift_ro,57.72,80.42,66.8
ambiguous,UniK3DCalib-vitl,1000,calib,55.81,80.42,62.33
ambiguous,UniK3DCalib-vitl,1000,calib_ro,49.7,80.42,60.88
ambiguous,UniK3DCalib-vitl,1000,calib_shift,61.05,80.42,62.22
ambiguous,UniK3DCalib-vitl,1000,calib_shift_ro,57.78,80.42,66.8
ambiguous,VGGT-VGGT-1B,10,calib,29.2,151.08,49.94
ambiguous,VGGT-VGGT-1B,10,calib_ro,14.33,151.08,35.07
ambiguous,VGGT-VGGT-1B,10,calib_shift,41.12,151.08,49.58
ambiguous,VGGT-VGGT-1B,10,calib_shift_ro,27.92,151.08,41.07
ambiguous,VGGT-VGGT-1B,10,mdecalib,3.37,151.08,40.52
ambiguous,VGGT-VGGT-1B,10,mdecalib_ro,2.69,151.08,26.18
ambiguous,VGGT-VGGT-1B,10,mdecalib_shift,4.34,151.08,42.03
ambiguous,VGGT-VGGT-1B,10,mdecalib_shift_ro,3.71,151.08,32.05
ambiguous,VGGT-VGGT-1B,10,sf,26.82,151.08,49.3
ambiguous,VGGT-VGGT-1B,10,sf_ro,19.77,151.08,47.37
ambiguous,VGGT-VGGT-1B,10,sf_shift,8.62,151.08,23.8
ambiguous,VGGT-VGGT-1B,10,sf_shift_ro,7.68,151.08,26.1
ambiguous,VGGT-VGGT-1B,100,calib,38.42,151.08,57.76
ambiguous,VGGT-VGGT-1B,100,calib_ro,15.8,151.08,36.91
ambiguous,VGGT-VGGT-1B,100,calib_shift,50.12,151.08,58.97
ambiguous,VGGT-VGGT-1B,100,calib_shift_ro,31.06,151.08,45.58
ambiguous,VGGT-VGGT-1B,100,mdecalib,3.96,151.08,49.15
ambiguous,VGGT-VGGT-1B,100,mdecalib_ro,2.96,151.08,28.57
ambiguous,VGGT-VGGT-1B,100,mdecalib_shift,5.07,151.08,52.88
ambiguous,VGGT-VGGT-1B,100,mdecalib_shift_ro,4.22,151.08,36.86
ambiguous,VGGT-VGGT-1B,100,sf,32.35,151.08,57.67
ambiguous,VGGT-VGGT-1B,100,sf_ro,21.34,151.08,50.71
ambiguous,VGGT-VGGT-1B,100,sf_shift,18.32,151.08,42.31
ambiguous,VGGT-VGGT-1B,100,sf_shift_ro,10.97,151.08,40.15
ambiguous,VGGT-VGGT-1B,500,calib,42.56,151.08,60.84
ambiguous,VGGT-VGGT-1B,500,calib_ro,16.09,151.08,37.1
ambiguous,VGGT-VGGT-1B,500,calib_shift,52.86,151.08,61.04
ambiguous,VGGT-VGGT-1B,500,calib_shift_ro,31.24,151.08,46.05
ambiguous,VGGT-VGGT-1B,500,mdecalib,4.38,151.08,53.89
ambiguous,VGGT-VGGT-1B,500,mdecalib_ro,2.88,151.08,28.89
ambiguous,VGGT-VGGT-1B,500,mdecalib_shift,5.1,151.08,55.95
ambiguous,VGGT-VGGT-1B,500,mdecalib_shift_ro,4.19,151.08,37.53
ambiguous,VGGT-VGGT-1B,500,sf,34.58,151.08,60.21
ambiguous,VGGT-VGGT-1B,500,sf_ro,21.5,151.08,51.34
ambiguous,VGGT-VGGT-1B,500,sf_shift,23.68,151.08,50.49
ambiguous,VGGT-VGGT-1B,500,sf_shift_ro,12.21,151.08,44.1
ambiguous,VGGT-VGGT-1B,1000,calib,43.7,151.08,61.7
ambiguous,VGGT-VGGT-1B,1000,calib_ro,16.25,151.08,37.08
ambiguous,VGGT-VGGT-1B,1000,calib_shift,53.29,151.08,61.53
ambiguous,VGGT-VGGT-1B,1000,calib_shift_ro,31.11,151.08,46.1
ambiguous,VGGT-VGGT-1B,1000,mdecalib,4.54,151.08,55.39
ambiguous,VGGT-VGGT-1B,1000,mdecalib_ro,2.92,151.08,28.94
ambiguous,VGGT-VGGT-1B,1000,mdecalib_shift,5.16,151.08,56.74
ambiguous,VGGT-VGGT-1B,1000,mdecalib_shift_ro,4.23,151.08,37.62
ambiguous,VGGT-VGGT-1B,1000,sf,35.14,151.08,60.94
ambiguous,VGGT-VGGT-1B,1000,sf_ro,21.44,151.08,51.47
ambiguous,VGGT-VGGT-1B,1000,sf_shift,25.76,151.08,53.03
ambiguous,VGGT-VGGT-1B,1000,sf_shift_ro,12.56,151.08,45.09
ambiguous,gt,10,calib,74.3,0.0,61.59
ambiguous,gt,10,calib_ro,82.51,0.0,84.4
ambiguous,gt,10,calib_shift,73.05,0.0,60.31
ambiguous,gt,10,calib_shift_ro,81.84,0.0,84.4
ambiguous,gt,10,sf,72.44,0.0,61.49
ambiguous,gt,10,sf_ro,82.0,0.0,84.49
ambiguous,gt,10,sf_shift,19.3,0.0,27.32
ambiguous,gt,10,sf_shift_ro,43.47,0.0,40.39
ambiguous,gt,100,calib,74.39,0.0,62.7
ambiguous,gt,100,calib_ro,82.51,0.0,84.4
ambiguous,gt,100,calib_shift,73.11,0.0,61.96
ambiguous,gt,100,calib_shift_ro,81.84,0.0,84.4
ambiguous,gt,100,sf,72.38,0.0,62.84
ambiguous,gt,100,sf_ro,82.0,0.0,84.49
ambiguous,gt,100,sf_shift,38.48,0.0,47.48
ambiguous,gt,100,sf_shift_ro,62.57,0.0,61.54
ambiguous,gt,500,calib,73.75,0.0,63.05
ambiguous,gt,500,calib_ro,82.51,0.0,84.4
ambiguous,gt,500,calib_shift,72.61,0.0,62.49
ambiguous,gt,500,calib_shift_ro,81.84,0.0,84.4
ambiguous,gt,500,sf,71.84,0.0,63.34
ambiguous,gt,500,sf_ro,82.0,0.0,84.49
ambiguous,gt,500,sf_shift,47.93,0.0,54.86
ambiguous,gt,500,sf_shift_ro,68.03,0.0,68.41
ambiguous,gt,1000,calib,73.51,0.0,63.19
ambiguous,gt,1000,calib_ro,82.51,0.0,84.4
ambiguous,gt,1000,calib_shift,72.21,0.0,62.66
