dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
standard_benchmark,gt,10,calib_ro,90.51,0.0,95.28
standard_benchmark,gt,10,calib_shift,83.6,0.0,73.62
standard_benchmark,gt,10,calib_shift_ro,89.66,0.0,95.26
standard_benchmark,gt,10,sf,81.3,0.0,73.48
standard_benchmark,gt,10,sf_ro,89.41,0.0,95.3
standard_benchmark,gt,10,sf_shift,38.58,0.0,45.16
standard_benchmark,gt,10,sf_shift_ro,59.81,0.0,66.77
standard_benchmark,gt,100,calib,85.32,0.0,74.06
standard_benchmark,gt,100,calib_ro,90.49,0.0,95.29
standard_benchmark,gt,100,calib_shift,84.09,0.0,74.02
standard_benchmark,gt,100,calib_shift_ro,89.66,0.0,95.26
standard_benchmark,gt,100,sf,81.66,0.0,73.91
standard_benchmark,gt,100,sf_ro,89.42,0.0,95.3
standard_benchmark,gt,100,sf_shift,58.99,0.0,63.58
standard_benchmark,gt,100,sf_shift_ro,76.44,0.0,84.12
standard_benchmark,gt,500,calib,85.12,0.0,74.19
standard_benchmark,gt,500,calib_ro,90.49,0.0,95.29
standard_benchmark,gt,500,calib_shift,83.81,0.0,74.13
standard_benchmark,gt,500,calib_shift_ro,89.64,0.0,95.26
standard_benchmark,gt,500,sf,81.4,0.0,74.06
standard_benchmark,gt,500,sf_ro,89.43,0.0,95.3
standard_benchmark,gt,500,sf_shift,66.45,0.0,69.15
standard_benchmark,gt,500,sf_shift_ro,81.48,0.0,88.75
standard_benchmark,gt,1000,calib,85.01,0.0,74.24
standard_benchmark,gt,1000,calib_ro,90.49,0.0,95.29
standard_benchmark,gt,1000,calib_shift,83.69,0.0,74.18
standard_benchmark,gt,1000,calib_shift_ro,89.64,0.0,95.26
standard_benchmark,gt,1000,sf,81.24,0.0,74.12
standard_benchmark,gt,1000,sf_ro,89.43,0.0,95.3
standard_benchmark,gt,1000,sf_shift,68.76,0.0,70.6
standard_benchmark,gt,1000,sf_shift_ro,83.02,0.0,90.08
standard_benchmark,none,10,baseline_calib,69.62,0.0,71.13
standard_benchmark,none,10,baseline_sf,56.68,0.0,68.95
standard_benchmark,none,100,baseline_calib,75.44,0.0,73.5
standard_benchmark,none,100,baseline_sf,64.35,0.0,73.29
standard_benchmark,none,500,baseline_calib,76.69,0.0,73.85
standard_benchmark,none,500,baseline_sf,66.26,0.0,73.9
standard_benchmark,none,1000,baseline_calib,76.98,0.0,73.91
standard_benchmark,none,1000,baseline_sf,66.71,0.0,74.03
