dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
illusion,UniDepth1Calib-vitl14,10,calib_ro,36.54,133.01,38.5
illusion,UniDepth1Calib-vitl14,10,calib_shift,53.46,133.01,54.32
illusion,UniDepth1Calib-vitl14,10,calib_shift_ro,39.37,133.01,41.59
illusion,UniDepth1Calib-vitl14,100,calib,55.3,133.01,62.74
illusion,UniDepth1Calib-vitl14,100,calib_ro,37.85,133.01,40.15
illusion,UniDepth1Calib-vitl14,100,calib_shift,61.18,133.01,62.32
illusion,UniDepth1Calib-vitl14,100,calib_shift_ro,43.61,133.01,44.78
illusion,UniDepth1Calib-vitl14,500,calib,58.0,133.01,64.79
illusion,UniDepth1Calib-vitl14,500,calib_ro,38.34,133.01,40.34
illusion,UniDepth1Calib-vitl14,500,calib_shift,64.06,133.01,64.34
illusion,UniDepth1Calib-vitl14,500,calib_shift_ro,44.84,133.01,45.12
illusion,UniDepth1Calib-vitl14,1000,calib,59.22,133.01,65.45
illusion,UniDepth1Calib-vitl14,1000,calib_ro,38.43,133.01,40.37
illusion,UniDepth1Calib-vitl14,1000,calib_shift,64.85,133.01,64.9
illusion,UniDepth1Calib-vitl14,1000,calib_shift_ro,45.11,133.01,45.1
illusion,UniDepth2-vitb14,10,calib,50.89,61.95,58.07
illusion,UniDepth2-vitb14,10,calib_ro,42.18,61.95,45.44
illusion,UniDepth2-vitb14,10,calib_shift,56.23,61.95,57.76
illusion,UniDepth2-vitb14,10,calib_shift_ro,48.57,61.95,50.67
illusion,UniDepth2-vitb14,10,mdecalib,22.52,61.95,48.26
illusion,UniDepth2-vitb14,10,mdecalib_ro,19.29,61.95,42.35
illusion,UniDepth2-vitb14,10,mdecalib_shift,24.67,61.95,47.34
illusion,UniDepth2-vitb14,10,mdecalib_shift_ro,22.63,61.95,47.38
illusion,UniDepth2-vitb14,10,sf,47.69,61.95,56.6
illusion,UniDepth2-vitb14,10,sf_ro,41.6,61.95,55.85
illusion,UniDepth2-vitb14,10,sf_shift,15.24,61.95,22.93
illusion,UniDepth2-vitb14,10,sf_shift_ro,17.76,61.95,27.18
illusion,UniDepth2-vitb14,100,calib,56.44,61.95,62.99
illusion,UniDepth2-vitb14,100,calib_ro,43.67,61.95,46.5
illusion,UniDepth2-vitb14,100,calib_shift,62.59,61.95,63.78
illusion,UniDepth2-vitb14,100,calib_shift_ro,51.85,61.95,52.73
illusion,UniDepth2-vitb14,100,mdecalib,25.72,61.95,53.39
illusion,UniDepth2-vitb14,100,mdecalib_ro,20.03,61.95,43.76
illusion,UniDepth2-vitb14,100,mdecalib_shift,27.41,61.95,53.65
illusion,UniDepth2-vitb14,100,mdecalib_shift_ro,23.69,61.95,49.65
illusion,UniDepth2-vitb14,100,sf,54.03,61.95,62.98
illusion,UniDepth2-vitb14,100,sf_ro,43.72,61.95,58.18
illusion,UniDepth2-vitb14,100,sf_shift,31.18,61.95,44.54
illusion,UniDepth2-vitb14,100,sf_shift_ro,26.79,61.95,44.21
illusion,UniDepth2-vitb14,500,calib,58.95,61.95,64.85
illusion,UniDepth2-vitb14,500,calib_ro,43.97,61.95,46.57
illusion,UniDepth2-vitb14,500,calib_shift,64.9,61.95,65.27
illusion,UniDepth2-vitb14,500,calib_shift_ro,52.61,61.95,52.95
illusion,UniDepth2-vitb14,500,mdecalib,26.88,61.95,55.29
illusion,UniDepth2-vitb14,500,mdecalib_ro,20.18,61.95,43.89
illusion,UniDepth2-vitb14,500,mdecalib_shift,28.85,61.95,55.45
illusion,UniDepth2-vitb14,500,mdecalib_shift_ro,24.02,61.95,49.9
illusion,UniDepth2-vitb14,500,sf,56.49,61.95,64.99
illusion,UniDepth2-vitb14,500,sf_ro,44.06,61.95,58.52
illusion,UniDepth2-vitb14,500,sf_shift,40.38,61.95,53.61
illusion,UniDepth2-vitb14,500,sf_shift_ro,30.2,61.95,48.93
illusion,UniDepth2-vitb14,1000,calib,59.76,61.95,65.44
illusion,UniDepth2-vitb14,1000,calib_ro,44.08,61.95,46.55
illusion,UniDepth2-vitb14,1000,calib_shift,65.79,61.95,65.63
illusion,UniDepth2-vitb14,1000,calib_shift_ro,52.6,61.95,52.95
illusion,UniDepth2-vitb14,1000,mdecalib,27.24,61.95,55.87
illusion,UniDepth2-vitb14,1000,mdecalib_ro,20.26,61.95,43.89
illusion,UniDepth2-vitb14,1000,mdecalib_shift,29.34,61.95,55.95
illusion,UniDepth2-vitb14,1000,mdecalib_shift_ro,24.15,61.95,49.93
illusion,UniDepth2-vitb14,1000,sf,57.4,61.95,65.51
illusion,UniDepth2-vitb14,1000,sf_ro,43.98,61.95,58.6
illusion,UniDepth2-vitb14,1000,sf_shift,43.1,61.95,56.6
illusion,UniDepth2-vitb14,1000,sf_shift_ro,31.64,61.95,50.21
illusion,UniDepth2-vitl14,10,calib,55.24,85.53,59.7
illusion,UniDepth2-vitl14,10,calib_ro,48.85,85.53,48.54
illusion,UniDepth2-vitl14,10,calib_shift,57.86,85.53,58.25
illusion,UniDepth2-vitl14,10,calib_shift_ro,54.8,85.53,54.4
illusion,UniDepth2-vitl14,10,mdecalib,25.02,85.53,46.54
illusion,UniDepth2-vitl14,10,mdecalib_ro,22.59,85.53,45.11
illusion,UniDepth2-vitl14,10,mdecalib_shift,25.66,85.53,46.77
illusion,UniDepth2-vitl14,10,mdecalib_shift_ro,25.04,85.53,50.05
illusion,UniDepth2-vitl14,10,sf,51.57,85.53,57.37
illusion,UniDepth2-vitl14,10,sf_ro,46.72,85.53,58.35
illusion,UniDepth2-vitl14,10,sf_shift,15.24,85.53,23.45
illusion,UniDepth2-vitl14,10,sf_shift_ro,19.93,85.53,27.74
illusion,UniDepth2-vitl14,100,calib,60.65,85.53,63.8
illusion,UniDepth2-vitl14,100,calib_ro,50.07,85.53,49.74
illusion,UniDepth2-vitl14,100,calib_shift,65.01,85.53,63.97
illusion,UniDepth2-vitl14,100,calib_shift_ro,57.23,85.53,56.21
illusion,UniDepth2-vitl14,100,mdecalib,27.85,85.53,51.75
illusion,UniDepth2-vitl14,100,mdecalib_ro,23.23,85.53,46.52
illusion,UniDepth2-vitl14,100,mdecalib_shift,28.63,85.53,52.85
illusion,UniDepth2-vitl14,100,mdecalib_shift_ro,26.49,85.53,52.36
illusion,UniDepth2-vitl14,100,sf,57.81,85.53,63.66
illusion,UniDepth2-vitl14,100,sf_ro,48.76,85.53,60.54
illusion,UniDepth2-vitl14,100,sf_shift,31.04,85.53,44.15
illusion,UniDepth2-vitl14,100,sf_shift_ro,29.84,85.53,45.69
illusion,UniDepth2-vitl14,500,calib,62.78,85.53,65.31
illusion,UniDepth2-vitl14,500,calib_ro,50.47,85.53,49.79
illusion,UniDepth2-vitl14,500,calib_shift,67.08,85.53,65.31
illusion,UniDepth2-vitl14,500,calib_shift_ro,58.18,85.53,56.47
illusion,UniDepth2-vitl14,500,mdecalib,28.58,85.53,53.92
illusion,UniDepth2-vitl14,500,mdecalib_ro,23.36,85.53,46.59
illusion,UniDepth2-vitl14,500,mdecalib_shift,29.6,85.53,54.63
illusion,UniDepth2-vitl14,500,mdecalib_shift_ro,26.88,85.53,52.54
illusion,UniDepth2-vitl14,500,sf,59.9,85.53,65.26
illusion,UniDepth2-vitl14,500,sf_ro,49.13,85.53,60.91
illusion,UniDepth2-vitl14,500,sf_shift,41.35,85.53,54.36
illusion,UniDepth2-vitl14,500,sf_shift_ro,34.44,85.53,50.82
illusion,UniDepth2-vitl14,1000,calib,63.47,85.53,65.72
illusion,UniDepth2-vitl14,1000,calib_ro,50.52,85.53,49.76
illusion,UniDepth2-vitl14,1000,calib_shift,67.84,85.53,65.68
illusion,UniDepth2-vitl14,1000,calib_shift_ro,58.33,85.53,56.49
illusion,UniDepth2-vitl14,1000,mdecalib,29.01,85.53,54.7
illusion,UniDepth2-vitl14,1000,mdecalib_ro,23.43,85.53,46.62
illusion,UniDepth2-vitl14,1000,mdecalib_shift,29.99,85.53,55.15
illusion,UniDepth2-vitl14,1000,mdecalib_shift_ro,27.01,85.53,52.57
illusion,UniDepth2-vitl14,1000,sf,60.53,85.53,65.79
illusion,UniDepth2-vitl14,1000,sf_ro,49.16,85.53,61.05
illusion,UniDepth2-vitl14,1000,sf_shift,44.5,85.53,57.12
illusion,UniDepth2-vitl14,1000,sf_shift_ro,36.17,85.53,52.31
illusion,UniDepth2-vits14,10,calib,50.39,53.14,57.19
illusion,UniDepth2-vits14,10,calib_ro,37.84,53.14,40.72
illusion,UniDepth2-vits14,10,calib_shift,53.46,53.14,55.95
illusion,UniDepth2-vits14,10,calib_shift_ro,44.14,53.14,45.44
illusion,UniDepth2-vits14,10,mdecalib,15.28,53.14,43.36
illusion,UniDepth2-vits14,10,mdecalib_ro,11.93,53.14,37.27
illusion,UniDepth2-vits14,10,mdecalib_shift,15.88,53.14,42.26
illusion,UniDepth2-vits14,10,mdecalib_shift_ro,13.73,53.14,41.83
illusion,UniDepth2-vits14,10,sf,44.74,53.14,54.3
illusion,UniDepth2-vits14,10,sf_ro,35.87,53.14,50.19
illusion,UniDepth2-vits14,10,sf_shift,13.94,53.14,22.38
illusion,UniDepth2-vits14,10,sf_shift_ro,15.44,53.14,26.32
illusion,UniDepth2-vits14,100,calib,57.55,53.14,63.25
illusion,UniDepth2-vits14,100,calib_ro,39.89,53.14,42.21
illusion,UniDepth2-vits14,100,calib_shift,60.84,53.14,62.88
illusion,UniDepth2-vits14,100,calib_shift_ro,47.54,53.14,48.37
illusion,UniDepth2-vits14,100,mdecalib,18.12,53.14,49.29
illusion,UniDepth2-vits14,100,mdecalib_ro,12.31,53.14,38.91
illusion,UniDepth2-vits14,100,mdecalib_shift,18.09,53.14,49.44
illusion,UniDepth2-vits14,100,mdecalib_shift_ro,14.62,53.14,45.01
illusion,UniDepth2-vits14,100,sf,53.02,53.14,62.37
illusion,UniDepth2-vits14,100,sf_ro,37.9,53.14,53.07
illusion,UniDepth2-vits14,100,sf_shift,30.25,53.14,43.74
illusion,UniDepth2-vits14,100,sf_shift_ro,23.11,53.14,41.62
illusion,UniDepth2-vits14,500,calib,60.7,53.14,65.18
illusion,UniDepth2-vits14,500,calib_ro,40.75,53.14,42.29
illusion,UniDepth2-vits14,500,calib_shift,63.96,53.14,64.82
illusion,UniDepth2-vits14,500,calib_shift_ro,48.5,53.14,48.68
illusion,UniDepth2-vits14,500,mdecalib,19.23,53.14,51.5
illusion,UniDepth2-vits14,500,mdecalib_ro,12.68,53.14,39.07
illusion,UniDepth2-vits14,500,mdecalib_shift,19.22,53.14,51.71
illusion,UniDepth2-vits14,500,mdecalib_shift_ro,14.7,53.14,45.34
illusion,UniDepth2-vits14,500,sf,55.66,53.14,64.61
illusion,UniDepth2-vits14,500,sf_ro,38.56,53.14,53.72
illusion,UniDepth2-vits14,500,sf_shift,38.49,53.14,52.99
illusion,UniDepth2-vits14,500,sf_shift_ro,26.49,53.14,46.24
illusion,UniDepth2-vits14,1000,calib,61.28,53.14,65.65
illusion,UniDepth2-vits14,1000,calib_ro,40.79,53.14,42.27
illusion,UniDepth2-vits14,1000,calib_shift,65.17,53.14,65.29
illusion,UniDepth2-vits14,1000,calib_shift_ro,48.62,53.14,48.66
illusion,UniDepth2-vits14,1000,mdecalib,19.59,53.14,52.28
illusion,UniDepth2-vits14,1000,mdecalib_ro,12.73,53.14,39.06
illusion,UniDepth2-vits14,1000,mdecalib_shift,19.62,53.14,52.36
illusion,UniDepth2-vits14,1000,mdecalib_shift_ro,14.82,53.14,45.39
illusion,UniDepth2-vits14,1000,sf,56.12,53.14,65.24
illusion,UniDepth2-vits14,1000,sf_ro,38.72,53.14,53.88
illusion,UniDepth2-vits14,1000,sf_shift,41.1,53.14,55.83
illusion,UniDepth2-vits14,1000,sf_shift_ro,27.82,53.14,47.39
illusion,UniDepth2Calib-vitb14,10,calib,51.27,67.94,58.29
illusion,UniDepth2Calib-vitb14,10,calib_ro,42.96,67.94,45.64
illusion,UniDepth2Calib-vitb14,10,calib_shift,56.25,67.94,57.61
illusion,UniDepth2Calib-vitb14,10,calib_shift_ro,48.22,67.94,50.37
illusion,UniDepth2Calib-vitb14,100,calib,57.38,67.94,63.3
illusion,UniDepth2Calib-vitb14,100,calib_ro,44.7,67.94,46.78
illusion,UniDepth2Calib-vitb14,100,calib_shift,62.71,67.94,63.8
illusion,UniDepth2Calib-vitb14,100,calib_shift_ro,50.82,67.94,52.48
illusion,UniDepth2Calib-vitb14,500,calib,59.48,67.94,64.93
illusion,UniDepth2Calib-vitb14,500,calib_ro,45.05,67.94,46.86
illusion,UniDepth2Calib-vitb14,500,calib_shift,64.92,67.94,65.15
illusion,UniDepth2Calib-vitb14,500,calib_shift_ro,51.81,67.94,52.66
illusion,UniDepth2Calib-vitb14,1000,calib,60.47,67.94,65.5
illusion,UniDepth2Calib-vitb14,1000,calib_ro,45.12,67.94,46.88
illusion,UniDepth2Calib-vitb14,1000,calib_shift,65.63,67.94,65.52
illusion,UniDepth2Calib-vitb14,1000,calib_shift_ro,52.0,67.94,52.68
illusion,UniDepth2Calib-vitl14,10,calib,56.77,86.91,60.03
illusion,UniDepth2Calib-vitl14,10,calib_ro,51.19,86.91,49.77
illusion,UniDepth2Calib-vitl14,10,calib_shift,57.65,86.91,58.18
illusion,UniDepth2Calib-vitl14,10,calib_shift_ro,54.76,86.91,54.63
illusion,UniDepth2Calib-vitl14,100,calib,62.14,86.91,64.01
illusion,UniDepth2Calib-vitl14,100,calib_ro,52.32,86.91,50.76
illusion,UniDepth2Calib-vitl14,100,calib_shift,64.86,86.91,64.0
illusion,UniDepth2Calib-vitl14,100,calib_shift_ro,57.62,86.91,56.38
illusion,UniDepth2Calib-vitl14,500,calib,64.22,86.91,65.46
illusion,UniDepth2Calib-vitl14,500,calib_ro,52.65,86.91,50.8
illusion,UniDepth2Calib-vitl14,500,calib_shift,66.93,86.91,65.21
illusion,UniDepth2Calib-vitl14,500,calib_shift_ro,58.19,86.91,56.58
illusion,UniDepth2Calib-vitl14,1000,calib,64.81,86.91,65.81
illusion,UniDepth2Calib-vitl14,1000,calib_ro,52.68,86.91,50.81
illusion,UniDepth2Calib-vitl14,1000,calib_shift,67.81,86.91,65.65
illusion,UniDepth2Calib-vitl14,1000,calib_shift_ro,58.24,86.91,56.64
illusion,UniDepth2Calib-vits14,10,calib,51.19,56.59,57.39
illusion,UniDepth2Calib-vits14,10,calib_ro,39.02,56.59,41.23
illusion,UniDepth2Calib-vits14,10,calib_shift,53.45,56.59,55.89
illusion,UniDepth2Calib-vits14,10,calib_shift_ro,43.73,56.59,45.36
illusion,UniDepth2Calib-vits14,100,calib,58.09,56.59,63.34
illusion,UniDepth2Calib-vits14,100,calib_ro,40.72,56.59,42.65
illusion,UniDepth2Calib-vits14,100,calib_shift,60.74,56.59,63.0
illusion,UniDepth2Calib-vits14,100,calib_shift_ro,47.12,56.59,48.24
illusion,UniDepth2Calib-vits14,500,calib,61.07,56.59,65.21
illusion,UniDepth2Calib-vits14,500,calib_ro,41.32,56.59,42.71
illusion,UniDepth2Calib-vits14,500,calib_shift,64.04,56.59,64.96
illusion,UniDepth2Calib-vits14,500,calib_shift_ro,48.05,56.59,48.54
illusion,UniDepth2Calib-vits14,1000,calib,61.74,56.59,65.73
illusion,UniDepth2Calib-vits14,1000,calib_ro,41.42,56.59,42.64
illusion,UniDepth2Calib-vits14,1000,calib_shift,64.94,56.59,65.38
illusion,UniDepth2Calib-vits14,1000,calib_shift_ro,48.21,56.59,48.54
illusion,UniK3D-vitl,10,calib,56.07,94.8,59.82
illusion,UniK3D-vitl,10,calib_ro,51.32,94.8,50.4
illusion,UniK3D-vitl,10,calib_shift,58.86,94.8,58.04
illusion,UniK3D-vitl,10,calib_shift_ro,57.27,94.8,55.54
illusion,UniK3D-vitl,10,sf,52.19,94.8,58.06
illusion,UniK3D-vitl,10,sf_ro,49.17,94.8,59.39
illusion,UniK3D-vitl,10,sf_shift,14.97,94.8,23.0
illusion,UniK3D-vitl,10,sf_shift_ro,20.74,94.8,28.31
illusion,UniK3D-vitl,100,calib,61.38,94.8,63.96
illusion,UniK3D-vitl,100,calib_ro,52.9,94.8,51.45
illusion,UniK3D-vitl,100,calib_shift,65.81,94.8,64.11
illusion,UniK3D-vitl,100,calib_shift_ro,60.14,94.8,57.37
illusion,UniK3D-vitl,100,sf,57.89,94.8,63.86
illusion,UniK3D-vitl,100,sf_ro,51.14,94.8,61.46
illusion,UniK3D-vitl,100,sf_shift,31.81,94.8,44.55
illusion,UniK3D-vitl,100,sf_shift_ro,31.78,94.8,45.85
illusion,UniK3D-vitl,500,calib,62.93,94.8,65.34
illusion,UniK3D-vitl,500,calib_ro,53.14,94.8,51.63
illusion,UniK3D-vitl,500,calib_shift,68.4,94.8,65.45
illusion,UniK3D-vitl,500,calib_shift_ro,60.81,94.8,57.57
illusion,UniK3D-vitl,500,sf,59.73,94.8,65.41
illusion,UniK3D-vitl,500,sf_ro,51.31,94.8,61.8
illusion,UniK3D-vitl,500,sf_shift,41.93,94.8,54.16
illusion,UniK3D-vitl,500,sf_shift_ro,35.81,94.8,50.97
illusion,UniK3D-vitl,1000,calib,63.47,94.8,65.78
illusion,UniK3D-vitl,1000,calib_ro,53.08,94.8,51.65
illusion,UniK3D-vitl,1000,calib_shift,68.91,94.8,65.72
illusion,UniK3D-vitl,1000,calib_shift_ro,60.93,94.8,57.56
illusion,UniK3D-vitl,1000,sf,60.08,94.8,65.85
illusion,UniK3D-vitl,1000,sf_ro,51.6,94.8,61.97
illusion,UniK3D-vitl,1000,sf_shift,45.8,94.8,57.1
illusion,UniK3D-vitl,1000,sf_shift_ro,37.52,94.8,52.36
illusion,UniK3DCalib-vitl,10,calib,57.99,94.21,60.2
illusion,UniK3DCalib-vitl,10,calib_ro,53.95,94.21,51.84
illusion,UniK3DCalib-vitl,10,calib_shift,59.3,94.21,58.32
illusion,UniK3DCalib-vitl,10,calib_shift_ro,56.7,94.21,55.36
illusion,UniK3DCalib-vitl,100,calib,63.28,94.21,64.34
illusion,UniK3DCalib-vitl,100,calib_ro,55.21,94.21,52.78
illusion,UniK3DCalib-vitl,100,calib_shift,65.55,94.21,64.14
illusion,UniK3DCalib-vitl,100,calib_shift_ro,59.51,94.21,57.21
illusion,UniK3DCalib-vitl,500,calib,64.84,94.21,65.58
illusion,UniK3DCalib-vitl,500,calib_ro,55.42,94.21,52.84
illusion,UniK3DCalib-vitl,500,calib_shift,67.69,94.21,65.39
illusion,UniK3DCalib-vitl,500,calib_shift_ro,59.93,94.21,57.44
illusion,UniK3DCalib-vitl,1000,calib,65.58,94.21,65.97
illusion,UniK3DCalib-vitl,1000,calib_ro,55.42,94.21,52.85
illusion,UniK3DCalib-vitl,1000,calib_shift,68.38,94.21,65.66
illusion,UniK3DCalib-vitl,1000,calib_shift_ro,60.2,94.21,57.47
illusion,VGGT-VGGT-1B,10,calib,37.97,187.89,50.02
illusion,VGGT-VGGT-1B,10,calib_ro,21.05,187.89,29.28
illusion,VGGT-VGGT-1B,10,calib_shift,41.83,187.89,45.63
illusion,VGGT-VGGT-1B,10,calib_shift_ro,26.01,187.89,29.93
illusion,VGGT-VGGT-1B,10,mdecalib,12.36,187.89,41.03
illusion,VGGT-VGGT-1B,10,mdecalib_ro,7.97,187.89,22.39
illusion,VGGT-VGGT-1B,10,mdecalib_shift,12.54,187.89,37.48
illusion,VGGT-VGGT-1B,10,mdecalib_shift_ro,9.0,187.89,22.95
illusion,VGGT-VGGT-1B,10,sf,30.65,187.89,44.35
illusion,VGGT-VGGT-1B,10,sf_ro,21.34,187.89,35.44
illusion,VGGT-VGGT-1B,10,sf_shift,11.18,187.89,20.08
illusion,VGGT-VGGT-1B,10,sf_shift_ro,7.37,187.89,20.04
illusion,VGGT-VGGT-1B,100,calib,49.71,187.89,60.24
illusion,VGGT-VGGT-1B,100,calib_ro,24.23,187.89,31.94
illusion,VGGT-VGGT-1B,100,calib_shift,56.6,187.89,60.22
illusion,VGGT-VGGT-1B,100,calib_shift_ro,33.22,187.89,35.94
illusion,VGGT-VGGT-1B,100,mdecalib,16.19,187.89,51.73
illusion,VGGT-VGGT-1B,100,mdecalib_ro,9.05,187.89,25.34
illusion,VGGT-VGGT-1B,100,mdecalib_shift,17.07,187.89,52.49
illusion,VGGT-VGGT-1B,100,mdecalib_shift_ro,11.65,187.89,29.03
illusion,VGGT-VGGT-1B,100,sf,43.12,187.89,58.52
illusion,VGGT-VGGT-1B,100,sf_ro,26.5,187.89,41.36
illusion,VGGT-VGGT-1B,100,sf_shift,23.79,187.89,40.26
illusion,VGGT-VGGT-1B,100,sf_shift_ro,11.43,187.89,34.02
illusion,VGGT-VGGT-1B,500,calib,55.48,187.89,63.78
illusion,VGGT-VGGT-1B,500,calib_ro,25.02,187.89,32.1
illusion,VGGT-VGGT-1B,500,calib_shift,61.07,187.89,63.36
illusion,VGGT-VGGT-1B,500,calib_shift_ro,34.39,187.89,36.59
illusion,VGGT-VGGT-1B,500,mdecalib,18.13,187.89,56.16
illusion,VGGT-VGGT-1B,500,mdecalib_ro,9.86,187.89,25.79
illusion,VGGT-VGGT-1B,500,mdecalib_shift,18.73,187.89,56.46
illusion,VGGT-VGGT-1B,500,mdecalib_shift_ro,12.33,187.89,29.99
illusion,VGGT-VGGT-1B,500,sf,46.9,187.89,62.25
illusion,VGGT-VGGT-1B,500,sf_ro,26.7,187.89,42.54
illusion,VGGT-VGGT-1B,500,sf_shift,32.19,187.89,50.21
illusion,VGGT-VGGT-1B,500,sf_shift_ro,13.06,187.89,37.96
illusion,VGGT-VGGT-1B,1000,calib,57.05,187.89,64.72
illusion,VGGT-VGGT-1B,1000,calib_ro,25.46,187.89,32.12
illusion,VGGT-VGGT-1B,1000,calib_shift,62.64,187.89,64.18
illusion,VGGT-VGGT-1B,1000,calib_shift_ro,34.6,187.89,36.64
illusion,VGGT-VGGT-1B,1000,mdecalib,18.58,187.89,57.46
illusion,VGGT-VGGT-1B,1000,mdecalib_ro,10.01,187.89,25.86
illusion,VGGT-VGGT-1B,1000,mdecalib_shift,19.09,187.89,57.39
illusion,VGGT-VGGT-1B,1000,mdecalib_shift_ro,12.31,187.89,30.15
illusion,VGGT-VGGT-1B,1000,sf,47.89,187.89,63.35
illusion,VGGT-VGGT-1B,1000,sf_ro,26.94,187.89,42.78
illusion,VGGT-VGGT-1B,1000,sf_shift,35.06,187.89,53.39
illusion,VGGT-VGGT-1B,1000,sf_shift_ro,13.42,187.89,39.14
illusion,gt,10,baseline_calib,63.02,0.0,63.74
illusion,gt,10,baseline_sf,52.81,0.0,60.3
illusion,gt,10,calib,77.95,0.0,65.48
illusion,gt,10,calib_ro,84.29,0.0,85.72
illusion,gt,10,calib_shift,77.04,0.0,64.65
illusion,gt,10,calib_shift_ro,83.76,0.0,85.6
illusion,gt,10,sf,76.4,0.0,65.37
illusion,gt,10,sf_ro,83.81,0.0,85.74
illusion,gt,10,sf_shift,21.63,0.0,25.42
illusion,gt,10,sf_shift_ro,43.06,0.0,36.85
illusion,gt,100,baseline_calib,68.6,0.0,67.08
illusion,gt,100,baseline_sf,58.49,0.0,66.26
illusion,gt,100,calib,78.9,0.0,66.51
illusion,gt,100,calib_ro,84.33,0.0,85.73
illusion,gt,100,calib_shift,78.51,0.0,66.07
illusion,gt,100,calib_shift_ro,83.74,0.0,85.6
illusion,gt,100,sf,77.76,0.0,66.68
illusion,gt,100,sf_ro,83.81,0.0,85.74
illusion,gt,100,sf_shift,44.02,0.0,47.11
illusion,gt,100,sf_shift_ro,63.84,0.0,60.5
illusion,gt,500,baseline_calib,70.36,0.0,67.7
illusion,gt,500,baseline_sf,59.68,0.0,67.32
illusion,gt,500,calib,78.77,0.0,66.83
illusion,gt,500,calib_ro,84.33,0.0,85.73
illusion,gt,500,calib_shift,78.53,0.0,66.53
illusion,gt,500,calib_shift_ro,83.71,0.0,85.6
illusion,gt,500,sf,77.52,0.0,67.08
illusion,gt,500,sf_ro,83.81,0.0,85.74
illusion,gt,500,sf_shift,55.21,0.0,56.02
illusion,gt,500,sf_shift_ro,71.33,0.0,69.61
illusion,gt,1000,baseline_calib,70.74,0.0,67.89
illusion,gt,1000,baseline_sf,60.0,0.0,67.57
illusion,gt,1000,calib,78.77,0.0,66.94
illusion,gt,1000,calib_ro,84.33,0.0,85.73
illusion,gt,1000,calib_shift,78.4,0.0,66.61
illusion,gt,1000,calib_shift_ro,83.71,0.0,85.6
illusion,gt,1000,sf,77.42,0.0,67.21
illusion,gt,1000,sf_ro,83.81,0.0,85.74
illusion,gt,1000,sf_shift,59.08,0.0,58.98
illusion,gt,1000,sf_shift_ro,73.84,0.0,72.4
objects,DepthAnythingV2-vitb,10,calib,31.63,105.95,50.53
objects,DepthAnythingV2-vitb,10,calib_ro,20.42,105.95,35.92
objects,DepthAnythingV2-vitb,10,calib_shift,56.63,105.95,58.02
objects,DepthAnythingV2-vitb,10,calib_shift_ro,44.6,105.95,45.89
objects,DepthAnythingV2-vitb,10,sf,31.45,105.95,50.78
objects,DepthAnythingV2-vitb,10,sf_ro,26.85,105.95,49.88
objects,DepthAnythingV2-vitb,10,sf_shift,15.08,105.95,24.33
objects,DepthAnythingV2-vitb,10,sf_shift_ro,16.1,105.95,26.26
objects,DepthAnythingV2-vitb,100,calib,38.25,105.95,57.65
objects,DepthAnythingV2-vitb,100,calib_ro,21.8,105.95,36.92
objects,DepthAnythingV2-vitb,100,calib_shift,61.63,105.95,62.95
objects,DepthAnythingV2-vitb,100,calib_shift_ro,46.36,105.95,47.74
objects,DepthAnythingV2-vitb,100,sf,34.7,105.95,57.75
objects,DepthAnythingV2-vitb,100,sf_ro,27.93,105.95,51.87
objects,DepthAnythingV2-vitb,100,sf_shift,32.32,105.95,46.22
objects,DepthAnythingV2-vitb,100,sf_shift_ro,24.27,105.95,42.72
objects,DepthAnythingV2-vitb,500,calib,41.24,105.95,61.71
objects,DepthAnythingV2-vitb,500,calib_ro,21.91,105.95,36.99
objects,DepthAnythingV2-vitb,500,calib_shift,63.4,105.95,64.21
objects,DepthAnythingV2-vitb,500,calib_shift_ro,47.01,105.95,47.91
objects,DepthAnythingV2-vitb,500,sf,35.99,105.95,61.06
objects,DepthAnythingV2-vitb,500,sf_ro,28.25,105.95,52.26
objects,DepthAnythingV2-vitb,500,sf_shift,39.3,105.95,55.49
objects,DepthAnythingV2-vitb,500,sf_shift_ro,27.18,105.95,46.97
objects,DepthAnythingV2-vitb,1000,calib,42.35,105.95,62.92
objects,DepthAnythingV2-vitb,1000,calib_ro,21.98,105.95,37.01
objects,DepthAnythingV2-vitb,1000,calib_shift,64.18,105.95,64.52
objects,DepthAnythingV2-vitb,1000,calib_shift_ro,47.14,105.95,47.91
objects,DepthAnythingV2-vitb,1000,sf,36.05,105.95,61.79
objects,DepthAnythingV2-vitb,1000,sf_ro,28.51,105.95,52.44
objects,DepthAnythingV2-vitb,1000,sf_shift,42.0,105.95,58.12
objects,DepthAnythingV2-vitb,1000,sf_shift_ro,28.11,105.95,48.43
objects,DepthAnythingV2-vitl,10,calib,11.64,182.31,10.53
objects,DepthAnythingV2-vitl,10,calib_ro,21.84,182.31,36.1
objects,DepthAnythingV2-vitl,10,calib_shift,34.87,182.31,27.57
objects,DepthAnythingV2-vitl,10,calib_shift_ro,44.93,182.31,46.56
objects,DepthAnythingV2-vitl,10,sf,33.25,182.31,51.34
objects,DepthAnythingV2-vitl,10,sf_ro,28.69,182.31,50.24
objects,DepthAnythingV2-vitl,10,sf_shift,14.64,182.31,23.73
objects,DepthAnythingV2-vitl,10,sf_shift_ro,14.64,182.31,24.91
objects,DepthAnythingV2-vitl,100,calib,12.13,182.31,12.81
objects,DepthAnythingV2-vitl,100,calib_ro,23.48,182.31,37.32
