group,dataset,mde,iters,solver,pose_mAA_10,mean_mde_runtime,mean_inliers
vegetation,dresden_1,DepthAnythingV2-vitb,10,calib,46.87,98.97,50.91
vegetation,dresden_1,DepthAnythingV2-vitb,10,sf,27.79,98.97,41.91
vegetation,dresden_1,DepthAnythingV2-vitb,10,calib_shift,38.53,98.97,44.38
vegetation,dresden_1,DepthAnythingV2-vitb,10,sf_shift,18.1,98.97,31.56
vegetation,dresden_1,DepthAnythingV2-vitb,10,calib_ro,38.67,98.97,48.38
vegetation,dresden_1,DepthAnythingV2-vitb,10,sf_ro,24.8,98.97,51.63
vegetation,dresden_1,DepthAnythingV2-vitb,10,calib_shift_ro,36.45,98.97,54.55
vegetation,dresden_1,DepthAnythingV2-vitb,10,sf_shift_ro,10.21,98.97,44.82
vegetation,dresden_1,DepthAnythingV2-vitb,100,calib,59.02,98.97,57.83
vegetation,dresden_1,DepthAnythingV2-vitb,100,sf,40.13,98.97,55.07
vegetation,dresden_1,DepthAnythingV2-vitb,100,calib_shift,56.15,98.97,56.48
vegetation,dresden_1,DepthAnythingV2-vitb,100,sf_shift,27.84,98.97,48.28
vegetation,dresden_1,DepthAnythingV2-vitb,100,calib_ro,41.32,98.97,50.5
vegetation,dresden_1,DepthAnythingV2-vitb,100,sf_ro,31.61,98.97,59.84
vegetation,dresden_1,DepthAnythingV2-vitb,100,calib_shift_ro,39.8,98.97,58.97
vegetation,dresden_1,DepthAnythingV2-vitb,100,sf_shift_ro,14.73,98.97,62.78
vegetation,dresden_1,DepthAnythingV2-vitb,500,calib,61.49,98.97,59.74
vegetation,dresden_1,DepthAnythingV2-vitb,500,sf,44.42,98.97,58.78
vegetation,dresden_1,DepthAnythingV2-vitb,500,calib_shift,59.22,98.97,58.31
vegetation,dresden_1,DepthAnythingV2-vitb,500,sf_shift,32.94,98.97,53.08
vegetation,dresden_1,DepthAnythingV2-vitb,500,calib_ro,41.29,98.97,50.79
vegetation,dresden_1,DepthAnythingV2-vitb,500,sf_ro,31.9,98.97,60.93
vegetation,dresden_1,DepthAnythingV2-vitb,500,calib_shift_ro,40.24,98.97,59.39
vegetation,dresden_1,DepthAnythingV2-vitb,500,sf_shift_ro,15.76,98.97,64.49
vegetation,dresden_1,DepthAnythingV2-vitb,1000,calib,63.85,98.97,60.26
vegetation,dresden_1,DepthAnythingV2-vitb,1000,sf,45.35,98.97,59.41
vegetation,dresden_1,DepthAnythingV2-vitb,1000,calib_shift,62.66,98.97,59.07
vegetation,dresden_1,DepthAnythingV2-vitb,1000,sf_shift,35.44,98.97,54.56
vegetation,dresden_1,DepthAnythingV2-vitb,1000,calib_ro,41.24,98.97,50.85
vegetation,dresden_1,DepthAnythingV2-vitb,1000,sf_ro,32.22,98.97,61.06
vegetation,dresden_1,DepthAnythingV2-vitb,1000,calib_shift_ro,40.32,98.97,59.5
vegetation,dresden_1,DepthAnythingV2-vitb,1000,sf_shift_ro,16.03,98.97,65.7
vegetation,dresden_1,DepthAnythingV2-vitl,10,calib,48.48,173.79,43.9
vegetation,dresden_1,DepthAnythingV2-vitl,10,sf,28.91,173.79,41.73
vegetation,dresden_1,DepthAnythingV2-vitl,10,calib_shift,37.63,173.79,42.13
vegetation,dresden_1,DepthAnythingV2-vitl,10,sf_shift,18.74,173.79,28.7
vegetation,dresden_1,DepthAnythingV2-vitl,10,calib_ro,41.05,173.79,49.13
vegetation,dresden_1,DepthAnythingV2-vitl,10,sf_ro,29.07,173.79,52.34
vegetation,dresden_1,DepthAnythingV2-vitl,10,calib_shift_ro,38.91,173.79,54.94
vegetation,dresden_1,DepthAnythingV2-vitl,10,sf_shift_ro,13.85,173.79,47.9
vegetation,dresden_1,DepthAnythingV2-vitl,100,calib,55.64,173.79,51.14
vegetation,dresden_1,DepthAnythingV2-vitl,100,sf,43.03,173.79,55.73
vegetation,dresden_1,DepthAnythingV2-vitl,100,calib_shift,53.29,173.79,53.42
vegetation,dresden_1,DepthAnythingV2-vitl,100,sf_shift,27.3,173.79,47.45
vegetation,dresden_1,DepthAnythingV2-vitl,100,calib_ro,43.8,173.79,51.24
vegetation,dresden_1,DepthAnythingV2-vitl,100,sf_ro,35.71,173.79,61.35
vegetation,dresden_1,DepthAnythingV2-vitl,100,calib_shift_ro,38.94,173.79,58.79
vegetation,dresden_1,DepthAnythingV2-vitl,100,sf_shift_ro,17.66,173.79,63.46
vegetation,dresden_1,DepthAnythingV2-vitl,500,calib,62.14,173.79,54.04
vegetation,dresden_1,DepthAnythingV2-vitl,500,sf,49.1,173.79,59.25
vegetation,dresden_1,DepthAnythingV2-vitl,500,calib_shift,60.29,173.79,56.99
vegetation,dresden_1,DepthAnythingV2-vitl,500,sf_shift,35.83,173.79,53.57
vegetation,dresden_1,DepthAnythingV2-vitl,500,calib_ro,43.97,173.79,51.41
vegetation,dresden_1,DepthAnythingV2-vitl,500,sf_ro,36.97,173.79,62.47
vegetation,dresden_1,DepthAnythingV2-vitl,500,calib_shift_ro,40.02,173.79,59.28
vegetation,dresden_1,DepthAnythingV2-vitl,500,sf_shift_ro,18.21,173.79,65.44
vegetation,dresden_1,DepthAnythingV2-vitl,1000,calib,64.95,173.79,55.47
vegetation,dresden_1,DepthAnythingV2-vitl,1000,sf,50.67,173.79,60.17
vegetation,dresden_1,DepthAnythingV2-vitl,1000,calib_shift,62.06,173.79,57.79
vegetation,dresden_1,DepthAnythingV2-vitl,1000,sf_shift,38.85,173.79,55.38
vegetation,dresden_1,DepthAnythingV2-vitl,1000,calib_ro,43.82,173.79,51.45
vegetation,dresden_1,DepthAnythingV2-vitl,1000,sf_ro,36.8,173.79,62.7
vegetation,dresden_1,DepthAnythingV2-vitl,1000,calib_shift_ro,39.85,173.79,59.58
vegetation,dresden_1,DepthAnythingV2-vitl,1000,sf_shift_ro,18.39,173.79,65.9
vegetation,dresden_1,DepthAnythingV2-vits,10,calib,49.94,62.81,51.99
vegetation,dresden_1,DepthAnythingV2-vits,10,sf,25.24,62.81,38.86
vegetation,dresden_1,DepthAnythingV2-vits,10,calib_shift,39.19,62.81,43.67
vegetation,dresden_1,DepthAnythingV2-vits,10,sf_shift,13.11,62.81,28.17
vegetation,dresden_1,DepthAnythingV2-vits,10,calib_ro,36.21,62.81,47.51
vegetation,dresden_1,DepthAnythingV2-vits,10,sf_ro,23.79,62.81,49.63
vegetation,dresden_1,DepthAnythingV2-vits,10,calib_shift_ro,31.22,62.81,53.76
vegetation,dresden_1,DepthAnythingV2-vits,10,sf_shift_ro,12.66,62.81,45.43
vegetation,dresden_1,DepthAnythingV2-vits,100,calib,57.34,62.81,57.39
vegetation,dresden_1,DepthAnythingV2-vits,100,sf,38.28,62.81,53.43
vegetation,dresden_1,DepthAnythingV2-vits,100,calib_shift,53.97,62.81,55.33
vegetation,dresden_1,DepthAnythingV2-vits,100,sf_shift,25.5,62.81,45.3
vegetation,dresden_1,DepthAnythingV2-vits,100,calib_ro,36.53,62.81,49.82
vegetation,dresden_1,DepthAnythingV2-vits,100,sf_ro,31.01,62.81,59.57
vegetation,dresden_1,DepthAnythingV2-vits,100,calib_shift_ro,35.61,62.81,58.54
vegetation,dresden_1,DepthAnythingV2-vits,100,sf_shift_ro,16.77,62.81,62.96
vegetation,dresden_1,DepthAnythingV2-vits,500,calib,63.47,62.81,59.47
vegetation,dresden_1,DepthAnythingV2-vits,500,sf,43.41,62.81,57.71
vegetation,dresden_1,DepthAnythingV2-vits,500,calib_shift,61.64,62.81,58.46
vegetation,dresden_1,DepthAnythingV2-vits,500,sf_shift,32.35,62.81,51.93
vegetation,dresden_1,DepthAnythingV2-vits,500,calib_ro,37.98,62.81,50.25
vegetation,dresden_1,DepthAnythingV2-vits,500,sf_ro,33.51,62.81,60.73
vegetation,dresden_1,DepthAnythingV2-vits,500,calib_shift_ro,35.94,62.81,59.24
vegetation,dresden_1,DepthAnythingV2-vits,500,sf_shift_ro,17.73,62.81,64.4
vegetation,dresden_1,DepthAnythingV2-vits,1000,calib,65.46,62.81,60.14
vegetation,dresden_1,DepthAnythingV2-vits,1000,sf,46.03,62.81,58.76
vegetation,dresden_1,DepthAnythingV2-vits,1000,calib_shift,62.51,62.81,59.02
vegetation,dresden_1,DepthAnythingV2-vits,1000,sf_shift,35.03,62.81,54.02
vegetation,dresden_1,DepthAnythingV2-vits,1000,calib_ro,38.76,62.81,50.33
vegetation,dresden_1,DepthAnythingV2-vits,1000,sf_ro,33.47,62.81,60.67
vegetation,dresden_1,DepthAnythingV2-vits,1000,calib_shift_ro,35.61,62.81,59.4
vegetation,dresden_1,DepthAnythingV2-vits,1000,sf_shift_ro,17.18,62.81,64.79
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,calib,47.34,88.01,50.67
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,sf,27.06,88.01,39.65
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,calib_shift,35.67,88.01,40.92
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,sf_shift,12.44,88.01,24.91
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,calib_ro,38.52,88.01,48.81
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,sf_ro,26.3,88.01,53.95
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,calib_shift_ro,24.02,88.01,53.44
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,10,sf_shift_ro,6.81,88.01,38.63
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,calib,57.25,88.01,57.55
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,sf,42.4,88.01,54.84
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,calib_shift,48.48,88.01,53.91
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,sf_shift,22.16,88.01,43.09
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,calib_ro,40.74,88.01,51.33
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,sf_ro,33.85,88.01,60.71
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,calib_shift_ro,25.8,88.01,58.82
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,100,sf_shift_ro,8.42,88.01,56.48
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,calib,64.51,88.01,60.0
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,sf,50.32,88.01,59.38
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,calib_shift,55.59,88.01,57.73
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,sf_shift,27.62,88.01,49.23
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,calib_ro,41.3,88.01,51.73
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,sf_ro,36.42,88.01,61.86
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,calib_shift_ro,27.96,88.01,59.42
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,500,sf_shift_ro,10.12,88.01,59.46
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,calib,66.2,88.01,60.56
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,sf,51.05,88.01,60.09
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_shift,59.53,88.01,59.04
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_shift,28.27,88.01,50.85
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_ro,41.33,88.01,51.81
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_ro,35.87,88.01,62.21
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,calib_shift_ro,28.48,88.01,59.4
vegetation,dresden_1,DepthAnythingV3-DA3METRIC-LARGE,1000,sf_shift_ro,10.75,88.01,60.08
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib,46.31,59.66,50.27
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf,24.14,59.66,37.43
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib_shift,35.09,59.66,42.1
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf_shift,13.39,59.66,23.92
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib_ro,34.03,59.66,46.9
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf_ro,25.85,59.66,49.63
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,calib_shift_ro,23.61,59.66,51.16
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,10,sf_shift_ro,9.04,59.66,40.19
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib,57.84,59.66,57.4
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf,40.66,59.66,53.92
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib_shift,49.35,59.66,54.1
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf_shift,24.52,59.66,42.8
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib_ro,38.63,59.66,49.92
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf_ro,32.76,59.66,58.9
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,calib_shift_ro,27.93,59.66,58.57
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,100,sf_shift_ro,11.25,59.66,56.12
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib,63.04,59.66,59.64
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf,46.85,59.66,58.74
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib_shift,56.45,59.66,57.9
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf_shift,31.55,59.66,48.93
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib_ro,39.34,59.66,50.14
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf_ro,32.56,59.66,60.04
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,calib_shift_ro,28.75,59.66,59.43
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,500,sf_shift_ro,12.79,59.66,59.21
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib,64.85,59.66,60.74
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf,49.56,59.66,59.76
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib_shift,58.64,59.66,58.74
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf_shift,33.46,59.66,50.9
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib_ro,39.0,59.66,50.3
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf_ro,32.01,59.66,60.6
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,calib_shift_ro,28.3,59.66,59.44
vegetation,dresden_1,DepthAnythingV3-DA3MONO-LARGE,1000,sf_shift_ro,12.36,59.66,60.31
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib,47.79,60.0,50.77
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_shift,35.39,60.0,40.85
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_ro,38.49,60.0,48.86
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,10,calib_shift_ro,23.41,60.0,53.28
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib,58.19,60.0,57.7
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_shift,49.4,60.0,53.95
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_ro,40.73,60.0,51.33
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,100,calib_shift_ro,26.01,60.0,58.9
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib,65.09,60.0,60.06
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_shift,56.09,60.0,57.77
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_ro,41.29,60.0,51.73
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,500,calib_shift_ro,28.24,60.0,59.49
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib,66.19,60.0,60.61
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_shift,59.4,60.0,59.0
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_ro,41.32,60.0,51.81
vegetation,dresden_1,DepthAnythingV3Calib-DA3METRIC-LARGE,1000,calib_shift_ro,28.67,60.0,59.48
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib,46.26,60.44,50.29
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_shift,35.07,60.44,42.07
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_ro,34.04,60.44,46.91
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,10,calib_shift_ro,24.07,60.44,51.12
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib,57.8,60.44,57.37
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift,49.81,60.44,54.28
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_ro,38.63,60.44,49.93
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,100,calib_shift_ro,27.9,60.44,58.52
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib,63.05,60.44,59.61
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift,58.12,60.44,58.26
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_ro,39.3,60.44,50.14
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,500,calib_shift_ro,28.73,60.44,59.41
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib,64.69,60.44,60.69
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift,60.06,60.44,59.05
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_ro,39.02,60.44,50.25
vegetation,dresden_1,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift_ro,28.25,60.44,59.41
vegetation,dresden_1,DepthPro-vitl,10,calib,51.84,236.83,52.22
vegetation,dresden_1,DepthPro-vitl,10,mdecalib,40.69,236.83,47.87
vegetation,dresden_1,DepthPro-vitl,10,sf,32.0,236.83,42.31
vegetation,dresden_1,DepthPro-vitl,10,calib_shift,37.79,236.83,43.17
vegetation,dresden_1,DepthPro-vitl,10,mdecalib_shift,29.38,236.83,40.95
vegetation,dresden_1,DepthPro-vitl,10,sf_shift,19.34,236.83,28.69
vegetation,dresden_1,DepthPro-vitl,10,calib_ro,38.44,236.83,50.4
vegetation,dresden_1,DepthPro-vitl,10,mdecalib_ro,29.5,236.83,48.07
vegetation,dresden_1,DepthPro-vitl,10,sf_ro,28.1,236.83,56.81
vegetation,dresden_1,DepthPro-vitl,10,calib_shift_ro,27.55,236.83,55.16
vegetation,dresden_1,DepthPro-vitl,10,mdecalib_shift_ro,23.24,236.83,53.7
vegetation,dresden_1,DepthPro-vitl,10,sf_shift_ro,12.21,236.83,49.98
vegetation,dresden_1,DepthPro-vitl,100,calib,63.54,236.83,58.6
vegetation,dresden_1,DepthPro-vitl,100,mdecalib,46.4,236.83,53.89
vegetation,dresden_1,DepthPro-vitl,100,sf,47.84,236.83,57.02
vegetation,dresden_1,DepthPro-vitl,100,calib_shift,53.81,236.83,55.51
vegetation,dresden_1,DepthPro-vitl,100,mdecalib_shift,37.05,236.83,51.84
vegetation,dresden_1,DepthPro-vitl,100,sf_shift,26.71,236.83,45.12
vegetation,dresden_1,DepthPro-vitl,100,calib_ro,41.01,236.83,52.52
vegetation,dresden_1,DepthPro-vitl,100,mdecalib_ro,30.83,236.83,50.44
vegetation,dresden_1,DepthPro-vitl,100,sf_ro,29.15,236.83,64.19
vegetation,dresden_1,DepthPro-vitl,100,calib_shift_ro,31.61,236.83,60.14
vegetation,dresden_1,DepthPro-vitl,100,mdecalib_shift_ro,22.66,236.83,59.56
vegetation,dresden_1,DepthPro-vitl,100,sf_shift_ro,15.89,236.83,64.13
vegetation,dresden_1,DepthPro-vitl,500,calib,68.72,236.83,60.73
vegetation,dresden_1,DepthPro-vitl,500,mdecalib,49.5,236.83,56.41
vegetation,dresden_1,DepthPro-vitl,500,sf,54.19,236.83,60.3
vegetation,dresden_1,DepthPro-vitl,500,calib_shift,60.04,236.83,58.61
vegetation,dresden_1,DepthPro-vitl,500,mdecalib_shift,43.59,236.83,54.9
vegetation,dresden_1,DepthPro-vitl,500,sf_shift,34.65,236.83,52.75
vegetation,dresden_1,DepthPro-vitl,500,calib_ro,41.79,236.83,52.74
vegetation,dresden_1,DepthPro-vitl,500,mdecalib_ro,31.48,236.83,50.85
vegetation,dresden_1,DepthPro-vitl,500,sf_ro,31.66,236.83,65.83
vegetation,dresden_1,DepthPro-vitl,500,calib_shift_ro,33.12,236.83,61.04
vegetation,dresden_1,DepthPro-vitl,500,mdecalib_shift_ro,23.56,236.83,60.23
vegetation,dresden_1,DepthPro-vitl,500,sf_shift_ro,16.83,236.83,66.51
vegetation,dresden_1,DepthPro-vitl,1000,calib,69.2,236.83,61.25
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib,50.06,236.83,57.07
vegetation,dresden_1,DepthPro-vitl,1000,sf,55.87,236.83,61.09
vegetation,dresden_1,DepthPro-vitl,1000,calib_shift,62.67,236.83,59.68
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib_shift,45.72,236.83,55.6
vegetation,dresden_1,DepthPro-vitl,1000,sf_shift,36.04,236.83,54.7
vegetation,dresden_1,DepthPro-vitl,1000,calib_ro,41.82,236.83,52.8
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib_ro,32.47,236.83,50.81
vegetation,dresden_1,DepthPro-vitl,1000,sf_ro,32.56,236.83,66.08
vegetation,dresden_1,DepthPro-vitl,1000,calib_shift_ro,33.25,236.83,61.0
vegetation,dresden_1,DepthPro-vitl,1000,mdecalib_shift_ro,24.59,236.83,60.05
vegetation,dresden_1,DepthPro-vitl,1000,sf_shift_ro,17.35,236.83,67.14
vegetation,dresden_1,DepthProCalib-vitl,10,calib,51.43,236.97,52.59
vegetation,dresden_1,DepthProCalib-vitl,10,calib_shift,38.03,236.97,43.2
vegetation,dresden_1,DepthProCalib-vitl,10,calib_ro,38.53,236.97,50.78
vegetation,dresden_1,DepthProCalib-vitl,10,calib_shift_ro,28.45,236.97,55.22
vegetation,dresden_1,DepthProCalib-vitl,100,calib,63.85,236.97,58.65
vegetation,dresden_1,DepthProCalib-vitl,100,calib_shift,54.0,236.97,55.72
vegetation,dresden_1,DepthProCalib-vitl,100,calib_ro,41.03,236.97,52.49
vegetation,dresden_1,DepthProCalib-vitl,100,calib_shift_ro,32.49,236.97,60.21
vegetation,dresden_1,DepthProCalib-vitl,500,calib,68.4,236.97,60.79
vegetation,dresden_1,DepthProCalib-vitl,500,calib_shift,60.18,236.97,58.78
vegetation,dresden_1,DepthProCalib-vitl,500,calib_ro,41.13,236.97,52.78
vegetation,dresden_1,DepthProCalib-vitl,500,calib_shift_ro,33.56,236.97,61.13
vegetation,dresden_1,DepthProCalib-vitl,1000,calib,69.18,236.97,61.31
vegetation,dresden_1,DepthProCalib-vitl,1000,calib_shift,62.77,236.97,59.62
vegetation,dresden_1,DepthProCalib-vitl,1000,calib_ro,41.53,236.97,52.84
vegetation,dresden_1,DepthProCalib-vitl,1000,calib_shift_ro,34.0,236.97,61.06
vegetation,dresden_1,MapAnything-map-anything,10,calib,46.38,314.87,59.49
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib,39.03,314.87,57.13
vegetation,dresden_1,MapAnything-map-anything,10,sf,32.8,314.87,53.17
vegetation,dresden_1,MapAnything-map-anything,10,calib_shift,33.47,314.87,50.44
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib_shift,26.14,314.87,49.1
vegetation,dresden_1,MapAnything-map-anything,10,sf_shift,14.54,314.87,35.35
vegetation,dresden_1,MapAnything-map-anything,10,calib_ro,41.09,314.87,57.03
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib_ro,33.32,314.87,56.4
vegetation,dresden_1,MapAnything-map-anything,10,sf_ro,32.43,314.87,61.62
vegetation,dresden_1,MapAnything-map-anything,10,calib_shift_ro,30.09,314.87,59.98
vegetation,dresden_1,MapAnything-map-anything,10,mdecalib_shift_ro,25.28,314.87,59.92
vegetation,dresden_1,MapAnything-map-anything,10,sf_shift_ro,13.02,314.87,52.08
vegetation,dresden_1,MapAnything-map-anything,100,calib,55.96,314.87,65.26
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib,44.31,314.87,62.84
vegetation,dresden_1,MapAnything-map-anything,100,sf,41.84,314.87,63.55
vegetation,dresden_1,MapAnything-map-anything,100,calib_shift,48.69,314.87,62.47
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib_shift,41.6,314.87,60.19
vegetation,dresden_1,MapAnything-map-anything,100,sf_shift,17.51,314.87,53.43
vegetation,dresden_1,MapAnything-map-anything,100,calib_ro,43.53,314.87,58.9
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib_ro,34.78,314.87,58.72
vegetation,dresden_1,MapAnything-map-anything,100,sf_ro,38.38,314.87,67.29
vegetation,dresden_1,MapAnything-map-anything,100,calib_shift_ro,34.26,314.87,64.94
vegetation,dresden_1,MapAnything-map-anything,100,mdecalib_shift_ro,29.45,314.87,64.69
vegetation,dresden_1,MapAnything-map-anything,100,sf_shift_ro,13.03,314.87,67.74
vegetation,dresden_1,MapAnything-map-anything,500,calib,60.32,314.87,67.45
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib,50.43,314.87,64.98
vegetation,dresden_1,MapAnything-map-anything,500,sf,46.15,314.87,66.09
vegetation,dresden_1,MapAnything-map-anything,500,calib_shift,54.55,314.87,65.35
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib_shift,44.5,314.87,63.05
vegetation,dresden_1,MapAnything-map-anything,500,sf_shift,23.45,314.87,60.91
vegetation,dresden_1,MapAnything-map-anything,500,calib_ro,43.45,314.87,59.39
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib_ro,35.44,314.87,58.86
vegetation,dresden_1,MapAnything-map-anything,500,sf_ro,38.56,314.87,68.34
vegetation,dresden_1,MapAnything-map-anything,500,calib_shift_ro,38.42,314.87,65.67
vegetation,dresden_1,MapAnything-map-anything,500,mdecalib_shift_ro,31.45,314.87,65.42
vegetation,dresden_1,MapAnything-map-anything,500,sf_shift_ro,13.99,314.87,69.39
vegetation,dresden_1,MapAnything-map-anything,1000,calib,60.94,314.87,68.08
vegetation,dresden_1,MapAnything-map-anything,1000,mdecalib,50.77,314.87,65.53
vegetation,dresden_1,MapAnything-map-anything,1000,sf,47.85,314.87,66.89
